Time	Temp	SampVolt	HallVolt	SampCurr	MagCurr	MagField		
 20.5	 24.2	 1.33	  157	 29.9	 2.95	 1.46
 20.6	 24.2	 1.33	  158	 29.9	 2.95	 1.46
 20.7	 24.1	 1.33	  157	 29.9	 2.96	 1.46
 20.8	 24.1	 1.33	  157	 29.9	 2.96	 1.46
 20.9	 24.1	 1.33	  158	 29.9	 2.97	 1.47
 21.0	 24.1	 1.33	  159	 29.9	 2.98	 1.47
 21.1	 24.2	 1.33	  159	 29.9	 2.98	 1.47
 21.2	 24.1	 1.33	  159	 29.9	 2.98	 1.47
 21.3	 24.1	 1.33	  159	 29.9	 2.99	 1.47
 21.4	 24.1	 1.33	  158	 29.9	 2.99	 1.47
 21.5	 24.2	 1.33	  159	 29.9	 2.99	 1.47
 21.6	 24.2	 1.33	  157	 29.9	 2.99	 1.47
 21.7	 24.1	 1.33	  158	 29.9	 2.99	 1.47
 21.8	 24.1	 1.33	  160	 29.9	 3.00	 1.47
 21.9	 24.1	 1.33	  160	 29.8	 3.01	 1.48
 22.0	 24.2	 1.33	  160	 29.9	 3.02	 1.48
 22.1	 24.1	 1.33	  159	 29.9	 3.02	 1.48
 22.2	 24.2	 1.34	  160	 29.9	 3.03	 1.49
 22.3	 24.1	 1.34	  159	 29.8	 3.04	 1.49
 22.4	 24.1	 1.34	  159	 29.9	 3.05	 1.49
 22.5	 24.1	 1.34	  161	 29.9	 3.05	 1.49
 22.6	 24.2	 1.34	  160	 29.9	 3.05	 1.49
 22.7	 24.1	 1.34	  160	 29.9	 3.06	 1.50
 22.8	 24.2	 1.34	  160	 29.8	 3.06	 1.50
 22.9	 24.1	 1.34	  161	 29.9	 3.07	 1.50
 23.0	 24.2	 1.33	  160	 29.9	 3.08	 1.50
 23.1	 24.1	 1.34	  161	 29.9	 3.08	 1.50
 23.2	 24.1	 1.34	  160	 29.9	 3.08	 1.50
 23.3	 24.1	 1.34	  160	 29.9	 3.08	 1.50
 23.4	 24.1	 1.34	  162	 29.9	 3.09	 1.51
 23.5	 24.1	 1.34	  162	 29.8	 3.09	 1.51
 23.6	 24.2	 1.34	  161	 29.9	 3.10	 1.51
 23.7	 24.1	 1.34	  162	 29.9	 3.10	 1.51
 23.8	 24.1	 1.34	  161	 29.9	 3.10	 1.51
 23.9	 24.1	 1.34	  161	 29.9	 3.10	 1.51
 24.0	 24.1	 1.34	  163	 29.9	 3.10	 1.51
 24.1	 24.1	 1.34	  161	 29.9	 3.11	 1.51
 24.2	 24.0	 1.34	  161	 29.8	 3.11	 1.51
 24.3	 24.2	 1.34	  161	 29.9	 3.10	 1.51
 24.4	 24.1	 1.34	  162	 29.9	 3.10	 1.51
 24.5	 24.2	 1.34	  162	 29.9	 3.10	 1.51
 24.6	 24.1	 1.34	  163	 29.9	 3.10	 1.51
 24.7	 24.2	 1.34	  163	 29.8	 3.11	 1.51
 24.8	 24.2	 1.34	  161	 29.9	 3.10	 1.51
 24.9	 24.1	 1.34	  161	 29.9	 3.11	 1.51
 25.0	 24.2	 1.34	  161	 29.9	 3.11	 1.51
 25.1	 24.1	 1.34	  163	 29.9	 3.10	 1.51
 25.2	 24.1	 1.34	  162	 29.9	 3.10	 1.51
 25.3	 24.1	 1.34	  161	 29.9	 3.09	 1.51
