33.7,0.72,0.194,0.0,0.0036,0.00097
33.8,0.714,0.294,0.0,0.00357,0.00147
33.9,0.71,0.365,0.0,0.00355,0.001825
34.0,0.707,0.372,0.0,0.003535,0.00186
34.1,0.702,0.482,0.0,0.00351,0.00241
34.5,0.693,0.647,0.0,0.003465,0.003235
34.6,0.682,0.808,0.0,0.00341,0.00404
34.7,0.679,0.865,0.0,0.003395,0.004325
35.2,0.669,0.968,0.0,0.003345,0.00484
35.3,0.66,1.02,0.0,0.0033,0.0051
35.4,0.657,1.03,0.0,0.003285,0.00515
35.9,0.654,1.02,0.0,0.00327,0.0051
36.0,0.644,0.967,0.0,0.00322,0.004835
36.1,0.639,0.914,0.0,0.003195,0.00457
36.2,0.636,0.877,0.0,0.00318,0.004385
36.7,0.623,0.665,0.0,0.003115,0.003325
36.8,0.612,0.49,0.0,0.00306,0.00245
36.9,0.601,0.304,0.0,0.003005,0.00152
37.5,0.59,0.182,0.0,0.00295,0.00091
37.6,0.587,0.124,0.0,0.002935,0.00062
37.7,0.584,0.119,0.0,0.00292,0.000595
37.9,0.586,0.118,0.0,0.00293,0.00059
38.2,0.577,0.0959,0.0,0.002885,0.0004795
38.3,0.568,0.117,0.0,0.00284,0.000585
38.4,0.56,0.191,0.0,0.0028,0.000955
38.5,0.549,0.319,0.0,0.002745,0.001595
39.1,0.538,0.515,0.0,0.00269,0.002575
39.2,0.533,0.668,0.0,0.002665,0.00334
39.3,0.516,0.932,0.0,0.00258,0.00466
39.9,0.508,1.03,0.0,0.00254,0.00515
40.0,0.502,1.06,0.0,0.00251,0.0053
40.1,0.492,1.08,0.0,0.00246,0.0054
40.7,0.482,1.02,0.0,0.00241,0.0051
40.8,0.48,0.992,0.0,0.0024,0.00496
41.3,0.471,0.853,0.0,0.002355,0.004265
41.5,0.46,0.67,0.0,0.0023,0.00335
41.6,0.454,0.577,0.0,0.00227,0.002885
41.7,0.443,0.349,0.0,0.002215,0.001745
42.3,0.432,0.184,0.0,0.00216,0.00092
42.4,0.424,0.0991,0.0,0.00212,0.0004955
42.5,0.421,0.0972,0.0,0.002105,0.000486
42.9,0.416,0.0799,0.0,0.00208,0.0003995
43.1,0.407,0.101,0.0,0.002035,0.000505
43.2,0.399,0.167,0.0,0.001995,0.000835
43.3,0.396,0.181,0.0,0.00198,0.000905
43.5,0.399,0.167,0.0,0.001995,0.000835
43.8,0.384,0.379,0.0,0.00192,0.001895
44.0,0.374,0.545,0.0,0.00187,0.002725
44.1,0.371,0.563,0.0,0.001855,0.002815
44.5,0.363,0.731,0.0,0.001815,0.003655
44.8,0.352,0.876,0.0,0.00176,0.00438
44.9,0.349,0.905,0.0,0.001745,0.004525
45.0,0.341,0.956,0.0,0.001705,0.00478
45.6,0.333,0.957,0.0,0.001665,0.004785
45.7,0.324,0.92,0.0,0.00162,0.0046
45.8,0.321,0.896,0.0,0.001605,0.00448
46.2,0.308,0.709,0.0,0.00154,0.003545
46.4,0.302,0.63,0.0,0.00151,0.00315
46.5,0.296,0.489,0.0,0.00148,0.002445
47.1,0.286,0.332,0.0,0.00143,0.00166
47.2,0.283,0.285,0.0,0.001415,0.001425
47.3,0.28,0.265,0.0,0.0014,0.001325
47.6,0.274,0.171,0.0,0.00137,0.000855
47.9,0.266,0.0936,0.0,0.00133,0.000468
48.0,0.262,0.0731,0.0,0.00131,0.0003655
48.1,0.26,0.064,0.0,0.0013,0.00032
48.6,0.248,0.0614,0.0,0.00124,0.000307
48.7,0.245,0.079,0.0,0.001225,0.000395
48.8,0.242,0.0936,0.0,0.00121,0.000468
49.4,0.237,0.138,0.0,0.001185,0.00069
49.5,0.229,0.229,0.0,0.001145,0.001145
49.6,0.225,0.276,0.0,0.001125,0.00138
49.7,0.218,0.372,0.0,0.00109,0.00186
50.3,0.207,0.507,0.0,0.001035,0.002535
50.4,0.202,0.561,0.0,0.00101,0.002805
50.5,0.193,0.67,0.0,0.000965,0.00335
51.1,0.183,0.716,0.0,0.000915,0.00358
51.2,0.178,0.721,0.0,0.00089,0.003605
51.8,0.169,0.705,0.0,0.000845,0.003525
51.9,0.162,0.656,0.0,0.00081,0.00328
52.0,0.15,0.53,0.0,0.00075,0.00265
52.6,0.143,0.472,0.0,0.000715,0.00236
52.7,0.135,0.354,0.0,0.000675,0.00177
53.3,0.121,0.187,0.0,0.000605,0.000935
53.4,0.111,0.09,0.0,0.000555,0.00045
54.0,0.099,0.0356,0.0,0.000497,0.000178
54.1,0.086,0.0503,0.0,0.0004295,0.0002515
54.7,0.08,0.0796,0.0,0.000401,0.000398
54.8,0.071,0.137,0.0,0.000355,0.000685
55.4,0.062,0.211,0.0,0.0003085,0.001055
55.5,0.057,0.252,0.0,0.0002855,0.00126
56.1,0.047,0.333,0.0,0.000234,0.001665
56.2,0.041,0.381,0.0,0.000207,0.001905
56.3,0.039,0.389,0.0,0.0001955,0.001945
56.8,0.023,0.444,0.0,0.0001175,0.00222
56.9,0.011,0.416,0.0,5.75e-05,0.00208
57.5,0.003,0.385,0.0,1.44e-05,0.001925
57.6,0.003,0.375,0.0,1.37e-05,0.001875
