Frequency (Hz) - V-in (PSD),Power (dB) - V-in (PSD)
58814,-54.8045
58815,-54.4161
58816,-54.6008
58817,-54.8849
58818,-54.6139
58819,-54.2298
58820,-54.6894
58821,-54.4108
58822,-54.623
58823,-54.8517
58824,-54.6843
58825,-54.622
58826,-54.7924
58827,-54.3537
58828,-54.3269
58829,-54.3361
58830,-54.3673
58831,-54.8806
58832,-55.0933
58833,-54.3429
58834,-54.3556
58835,-54.8255
58836,-54.0574
58837,-54.6528
58838,-54.8453
58839,-54.6119
58840,-54.7324
58841,-54.3028
58842,-55.1384
58843,-54.3576
58844,-54.2177
58845,-54.5521
58846,-54.7307
58847,-54.6589
58848,-54.2227
58849,-54.5179
58850,-54.4074
58851,-54.5425
58852,-54.4364
58853,-54.6403
58854,-54.8615
58855,-54.1713
58856,-54.7831
58857,-54.4083
58858,-54.943
58859,-54.3938
58860,-54.6345
58861,-54.4465
58862,-54.3371
58863,-54.8694
58864,-54.5797
58865,-54.3854
58866,-54.3365
58867,-54.7427
58868,-54.5371
58869,-54.1912
58870,-54.9158
58871,-54.4409
58872,-54.5571
58873,-54.0983
58874,-54.2635
58875,-54.3723
58876,-54.1773
58877,-54.6553
58878,-54.394
58879,-54.2005
58880,-54.6322
58881,-54.5191
58882,-54.9135
58883,-55.0562
58884,-54.888
58885,-54.4801
58886,-54.9384
58887,-54.1222
58888,-54.5966
58889,-54.71
58890,-54.7389
58891,-54.6987
58892,-54.5354
58893,-54.3745
58894,-55.0018
58895,-55.0397
58896,-54.5793
58897,-54.305
58898,-54.6032
58899,-54.4961
58900,-54.9682
58901,-54.634
58902,-54.383
58903,-55.1299
58904,-54.413
58905,-54.5397
58906,-54.8903
58907,-54.7559
58908,-55.0429
58909,-54.5735
58910,-54.4139
58911,-54.8113
58912,-54.8567
58913,-54.5663
58914,-54.9478
58915,-54.2439
58916,-54.1729
58917,-54.604
58918,-54.9656
58919,-54.7179
58920,-55.0291
58921,-54.84
58922,-54.312
58923,-54.9336
58924,-54.1392
58925,-54.8196
58926,-54.3076
58927,-54.2904
58928,-54.6451
58929,-54.796
58930,-54.2526
58931,-54.4018
58932,-54.8785
58933,-54.9386
58934,-54.439
58935,-54.7839
58936,-54.6937
58937,-54.2064
58938,-54.7709
58939,-54.8947
58940,-54.4417
58941,-54.2592
58942,-54.6185
58943,-54.1191
58944,-54.4753
58945,-54.5542
58946,-54.2184
58947,-54.4908
58948,-54.2678
58949,-54.225
58950,-54.6012
58951,-54.5905
58952,-54.6597
58953,-54.4601
58954,-54.3367
58955,-54.2109
58956,-54.5166
58957,-54.4076
58958,-54.5557
58959,-54.3952
58960,-54.1244
58961,-54.9481
58962,-54.9703
58963,-54.4989
58964,-54.7308
58965,-54.2043
58966,-54.6301
58967,-54.259
58968,-54.3391
58969,-54.1989
58970,-54.6526
58971,-54.8084
58972,-54.794
58973,-54.6209
58974,-54.5176
58975,-54.2983
58976,-54.1964
58977,-54.1423
58978,-54.05
58979,-54.7729
58980,-54.6306
58981,-54.5608
58982,-54.9068
58983,-54.2335
58984,-53.8093
58985,-54.8053
58986,-54.4785
58987,-54.5828
58988,-54.4051
58989,-54.5204
58990,-54.8015
58991,-54.2389
58992,-54.7849
58993,-54.5548
58994,-54.3335
58995,-53.8572
58996,-54.0626
58997,-54.2796
58998,-54.5924
58999,-55.0397
59000,-54.4079
59001,-54.4444
59002,-54.7889
59003,-54.8104
59004,-54.9338
59005,-53.8033
59006,-54.2678
59007,-54.4108
59008,-54.803
59009,-54.1638
59010,-54.6728
59011,-54.5588
59012,-54.3021
59013,-54.5082
59014,-54.4254
59015,-54.3562
59016,-54.6017
59017,-54.6793
59018,-54.4563
59019,-54.2836
59020,-54.3917
59021,-54.4462
59022,-54.4407
59023,-55.0809
59024,-54.8672
59025,-54.1174
59026,-54.2332
59027,-54.5385
59028,-54.3968
59029,-55.0917
59030,-54.8147
59031,-54.9078
59032,-54.1755
59033,-54.7037
59034,-54.8842
59035,-54.8638
59036,-54.3571
59037,-54.9125
59038,-54.7752
59039,-54.5962
59040,-54.6112
59041,-54.4771
59042,-54.445
59043,-54.6925
59044,-54.1591
59045,-54.8706
59046,-54.3315
59047,-54.4628
59048,-54.5068
59049,-54.5787
59050,-54.8017
59051,-54.6226
59052,-54.383
59053,-54.4743
59054,-54.448
59055,-54.628
59056,-54.6439
59057,-54.545
59058,-54.7415
59059,-54.6052
59060,-54.8651
59061,-54.501
59062,-54.9107
59063,-54.7573
59064,-54.4394
59065,-54.7162
59066,-54.809
59067,-54.5676
59068,-54.7349
59069,-54.9434
59070,-54.5791
59071,-55.0559
59072,-54.7575
59073,-54.5463
59074,-54.3343
59075,-54.7777
59076,-54.6885
59077,-54.6527
59078,-54.4704
59079,-54.943
59080,-54.6697
59081,-54.6305
59082,-54.3575
59083,-54.0568
59084,-54.8249
59085,-54.3957
59086,-54.2608
59087,-54.4249
59088,-54.1284
59089,-54.0625
59090,-54.5866
59091,-54.7307
59092,-54.0986
59093,-54.3812
59094,-54.9141
59095,-54.5552
59096,-54.5662
59097,-54.6713
59098,-54.7628
59099,-54.8653
59100,-54.5921
59101,-54.3545
59102,-54.8209
59103,-54.3012
59104,-54.1692
59105,-54.4529
59106,-55.1752
59107,-54.7908
59108,-54.5667
59109,-54.7514
59110,-55.0748
59111,-54.7129
59112,-54.3202
59113,-54.5912
59114,-54.4362
59115,-54.4074
59116,-54.5509
59117,-54.6586
59118,-54.9352
59119,-53.8617
59120,-54.4765
59121,-54.3052
59122,-54.8804
59123,-54.3731
59124,-54.1764
59125,-54.6087
59126,-54.5611
59127,-54.6387
59128,-54.2402
59129,-54.3817
59130,-54.356
59131,-54.6963
59132,-54.879
59133,-53.9152
59134,-54.4558
59135,-54.6747
59136,-54.4442
59137,-54.3899
59138,-54.564
59139,-54.4741
59140,-54.6991
59141,-54.5863
59142,-54.4623
59143,-54.454
59144,-54.6194
59145,-54.924
59146,-54.4617
59147,-54.9924
59148,-54.4331
59149,-54.359
59150,-54.2995
59151,-54.1203
59152,-54.5074
59153,-54.7297
59154,-54.4004
59155,-55.0532
59156,-54.3153
59157,-54.7068
59158,-54.5464
59159,-54.3102
59160,-54.9768
59161,-54.2156
59162,-54.3092
59163,-54.843
59164,-54.8445
59165,-54.0607
59166,-54.8954
59167,-54.4743
59168,-55.0938
59169,-54.9623
59170,-54.5862
59171,-54.3119
59172,-54.23
59173,-54.7145
59174,-54.9788
59175,-54.2051
59176,-54.2305
59177,-55.0477
59178,-54.9897
59179,-54.5201
59180,-54.8108
59181,-54.9994
59182,-54.5601
59183,-54.5932
59184,-54.7424
59185,-54.4327
59186,-54.4751
59187,-54.9911
59188,-54.7183
59189,-54.2705
59190,-54.6017
59191,-54.3487
59192,-54.6682
59193,-54.6761
59194,-54.7571
59195,-54.61
59196,-54.1994
59197,-54.5354
59198,-54.8895
59199,-54.7539
59200,-54.5439
59201,-54.7329
59202,-54.0666
59203,-55.3052
59204,-54.8972
59205,-54.634
59206,-54.4051
59207,-54.7433
59208,-54.5822
59209,-54.2581
59210,-54.4039
59211,-54.9087
59212,-55.0096
59213,-54.6397
59214,-54.9128
59215,-54.2948
59216,-54.478
59217,-54.4573
59218,-54.4583
59219,-54.171
59220,-54.3582
59221,-54.5995
59222,-54.2951
59223,-55.0401
59224,-54.6956
59225,-54.4924
59226,-54.7588
59227,-54.4022
59228,-54.305
59229,-54.2721
59230,-54.5355
59231,-54.6289
59232,-54.756
59233,-54.7154
59234,-54.3326
59235,-54.1919
59236,-54.8742
59237,-54.532
59238,-54.2904
59239,-54.9369
59240,-54.1284
59241,-54.7055
59242,-54.8918
59243,-54.4143
59244,-54.9632
59245,-54.1767
59246,-55.1733
59247,-54.5965
59248,-54.3026
59249,-54.7459
59250,-54.6843
59251,-54.83
59252,-54.9714
59253,-54.9072
59254,-54.9227
59255,-54.4775
59256,-54.2225
59257,-55.1162
59258,-54.1445
59259,-54.6492
59260,-54.9204
59261,-54.8575
59262,-54.451
59263,-54.7041
59264,-55.0129
59265,-54.541
59266,-54.2797
59267,-54.6003
59268,-54.6562
59269,-54.2867
59270,-54.463
59271,-54.2444
59272,-54.6583
59273,-54.4743
59274,-54.7191
59275,-54.8954
59276,-54.718
59277,-54.2606
59278,-54.8497
59279,-54.7562
59280,-54.6125
59281,-54.3799
59282,-54.743
59283,-54.4674
59284,-54.8709
59285,-54.9848
59286,-54.4121
59287,-54.5637
59288,-54.514
59289,-54.634
59290,-54.8943
59291,-54.7318
59292,-54.5873
59293,-54.4933
59294,-54.9367
59295,-54.2156
59296,-54.4802
59297,-54.5609
59298,-54.6178
59299,-54.5385
59300,-54.7495
59301,-55.2711
59302,-54.7058
59303,-54.6222
59304,-54.4658
59305,-54.8017
59306,-54.3868
59307,-55.0268
59308,-54.417
59309,-54.8233
59310,-54.5037
59311,-54.1955
59312,-54.9575
59313,-54.4511
59314,-54.6332
59315,-54.5048
59316,-54.4452
59317,-54.2726
59318,-54.6619
59319,-54.5364
59320,-55.2471
59321,-54.4776
59322,-54.2473
59323,-54.5211
59324,-54.4986
59325,-54.8501
59326,-54.7572
59327,-54.5668
59328,-54.447
59329,-54.73
59330,-54.07
59331,-54.4077
59332,-54.8883
59333,-54.7225
59334,-54.4763
59335,-55.2472
59336,-54.7647
59337,-54.5645
59338,-55.1123
59339,-54.9636
59340,-54.9725
59341,-54.6501
59342,-54.5884
59343,-54.3236
59344,-55.0696
59345,-54.6046
59346,-54.4323
59347,-54.54
59348,-55.1197
59349,-55.0125
59350,-54.6459
59351,-54.6542
59352,-54.4591
59353,-54.7396
59354,-54.9062
59355,-55.0604
59356,-54.4601
59357,-54.3371
59358,-54.8123
59359,-55.4198
59360,-54.8825
59361,-54.6491
59362,-54.893
59363,-54.6984
59364,-54.5686
59365,-54.3297
59366,-54.4604
59367,-54.5173
59368,-54.6876
59369,-54.5573
59370,-54.7467
59371,-54.536
59372,-54.5566
59373,-54.6249
59374,-54.5463
59375,-54.5732
59376,-54.5783
59377,-54.4924
59378,-54.7932
59379,-54.8002
59380,-54.8866
59381,-54.6108
59382,-54.4057
59383,-55.025
59384,-54.7748
59385,-54.289
59386,-54.5171
59387,-54.6028
59388,-54.9307
59389,-54.3797
59390,-54.792
59391,-54.785
59392,-55.0272
59393,-54.9534
59394,-54.5878
59395,-55.2579
59396,-54.9429
59397,-54.7869
59398,-54.4884
59399,-54.4664
59400,-54.0406
59401,-54.2177
59402,-54.1074
59403,-54.6892
59404,-54.5156
59405,-54.7691
59406,-55.2072
59407,-55.0207
59408,-54.5631
59409,-54.5608
59410,-54.5762
59411,-54.3007
59412,-54.4156
59413,-54.7854
59414,-54.3677
59415,-55.5023
59416,-54.3781
59417,-54.6717
59418,-54.4305
59419,-54.6588
59420,-54.5523
59421,-54.4569
59422,-54.5616
59423,-54.3935
59424,-55.2419
59425,-54.7759
59426,-54.1927
59427,-54.5298
59428,-54.1102
59429,-55.3127
59430,-54.8074
59431,-54.525
59432,-55.0657
59433,-55.1819
59434,-55.0904
59435,-54.8716
59436,-54.2277
59437,-54.6928
59438,-54.5382
59439,-54.3769
59440,-55.2129
59441,-54.5641
59442,-54.9402
59443,-54.7312
59444,-55.0693
59445,-54.4775
59446,-54.9423
59447,-54.8018
59448,-54.7873
59449,-54.3823
59450,-55.1296
59451,-54.5354
59452,-54.7876
59453,-54.7124
59454,-54.6969
59455,-55.0863
59456,-54.8039
59457,-54.4605
59458,-54.0828
59459,-54.503
59460,-54.391
59461,-54.6923
59462,-55.3474
59463,-54.9915
59464,-54.4725
59465,-54.4936
59466,-54.577
59467,-54.793
59468,-54.1259
59469,-54.749
59470,-54.6474
59471,-55.1779
59472,-54.8211
59473,-54.2041
59474,-54.9031
59475,-54.1382
59476,-54.1562
59477,-55.194
59478,-54.508
59479,-54.3286
59480,-54.9208
59481,-54.8183
59482,-54.6735
59483,-54.8544
59484,-54.508
59485,-54.2497
59486,-54.6693
59487,-54.5024
59488,-54.3603
59489,-54.9745
59490,-54.7371
59491,-54.8986
59492,-55.2116
59493,-54.6645
59494,-55.0586
59495,-54.8248
59496,-54.6363
59497,-54.695
59498,-54.4377
59499,-54.7004
59500,-54.5128
59501,-55.1301
59502,-55.2223
59503,-55.0645
59504,-54.8937
59505,-54.9098
59506,-55.1401
59507,-54.3271
59508,-54.7758
59509,-54.7515
59510,-54.5024
59511,-54.9445
59512,-54.6407
59513,-55.2248
59514,-54.3126
59515,-55.1419
59516,-55.3725
59517,-55.0875
59518,-54.8346
59519,-54.6339
59520,-54.8753
59521,-54.1264
59522,-54.727
59523,-55.1179
59524,-54.9973
59525,-54.7311
59526,-54.2007
59527,-54.7275
59528,-54.5154
59529,-54.5292
59530,-54.7056
59531,-54.0006
59532,-54.4292
59533,-54.9854
59534,-55.2555
59535,-54.3729
59536,-54.8648
59537,-54.6606
59538,-54.0781
59539,-54.9284
59540,-54.8765
59541,-54.2586
59542,-54.6347
59543,-54.7134
59544,-54.3064
59545,-55.5648
59546,-54.2991
59547,-54.811
59548,-54.5015
59549,-54.9928
59550,-54.2836
59551,-54.7514
59552,-55.2498
59553,-55.1891
59554,-54.789
59555,-54.6725
59556,-54.6749
59557,-54.7235
59558,-54.8057
59559,-54.8916
59560,-53.9896
59561,-54.7825
59562,-55.3079
59563,-54.2224
59564,-54.4511
59565,-54.6424
59566,-54.9906
59567,-54.1687
59568,-54.8163
59569,-54.4373
59570,-54.6242
59571,-55.076
59572,-54.6606
59573,-54.8865
59574,-54.5534
59575,-54.7089
59576,-54.736
59577,-54.7153
59578,-54.4917
59579,-54.9819
59580,-55.1545
59581,-54.5751
59582,-54.6457
59583,-54.6097
59584,-54.6355
59585,-54.4398
59586,-54.705
59587,-54.4184
59588,-54.4935
59589,-54.5675
59590,-54.8799
59591,-54.9442
59592,-54.6146
59593,-55.1231
59594,-54.7952
59595,-54.4234
59596,-54.3481
59597,-54.6801
59598,-54.6433
59599,-54.524
59600,-54.821
59601,-54.5808
59602,-54.6962
59603,-54.2976
59604,-54.9472
59605,-54.6462
59606,-54.4532
59607,-54.9077
59608,-54.1841
59609,-54.7369
59610,-55.1964
59611,-54.8308
59612,-54.9509
59613,-54.4948
59614,-54.7903
59615,-55.0972
59616,-54.4401
59617,-54.9133
59618,-54.8742
59619,-54.3989
59620,-54.4516
59621,-54.3921
59622,-54.635
59623,-55.0093
59624,-54.6268
59625,-54.3519
59626,-54.4407
59627,-54.7469
59628,-55.1526
59629,-54.2718
59630,-54.8064
59631,-54.3683
59632,-55.0665
59633,-54.9718
59634,-54.1915
59635,-54.6569
59636,-54.8101
59637,-54.3272
59638,-55.1024
59639,-55.1433
59640,-54.9526
59641,-54.6849
59642,-55.2649
59643,-54.5435
59644,-54.5968
59645,-54.7581
59646,-54.749
59647,-54.9932
59648,-54.2312
59649,-54.5383
59650,-54.8263
59651,-54.5314
59652,-54.4835
59653,-54.3778
59654,-54.6006
59655,-55.5209
59656,-54.6495
59657,-54.7045
59658,-54.4296
59659,-54.4211
59660,-54.5193
59661,-54.3273
59662,-54.8474
59663,-54.7335
59664,-54.1719
59665,-54.5038
59666,-54.7996
59667,-55.3649
59668,-54.4694
59669,-54.8542
59670,-54.7
59671,-54.5748
59672,-54.9393
59673,-54.2777
59674,-54.7871
59675,-54.8653
59676,-54.9038
59677,-54.9658
59678,-54.392
59679,-54.7038
59680,-54.5056
59681,-54.5561
59682,-54.8581
59683,-54.72
59684,-54.5662
59685,-54.601
59686,-54.3305
59687,-54.5416
59688,-54.5287
59689,-54.3207
59690,-54.7967
59691,-54.4458
59692,-55.0896
59693,-54.5323
59694,-54.7163
59695,-54.431
59696,-54.3132
59697,-54.0285
59698,-55.8354
59699,-54.6022
59700,-54.6406
59701,-54.7493
59702,-54.849
59703,-54.4211
59704,-54.3951
59705,-54.6194
59706,-54.7364
59707,-54.7183
59708,-55.0185
59709,-54.1861
59710,-54.2166
59711,-54.8447
59712,-54.8546
59713,-54.3336
59714,-54.556
59715,-55.0854
59716,-54.5745
59717,-54.8208
59718,-54.892
59719,-54.4424
59720,-54.4224
59721,-54.9684
59722,-54.8693
59723,-54.3302
59724,-54.3871
59725,-54.8968
59726,-54.6632
59727,-54.7433
59728,-54.7474
59729,-55.1164
59730,-55.3925
59731,-54.6915
59732,-55.0225
59733,-54.8709
59734,-54.7464
59735,-54.3307
59736,-54.7792
59737,-54.249
59738,-54.3346
59739,-54.7085
59740,-54.9946
59741,-54.8465
59742,-54.7454
59743,-55.3413
59744,-54.8398
59745,-54.9417
59746,-55.2161
59747,-54.4699
59748,-54.6398
59749,-54.6251
59750,-54.7313
59751,-54.6185
59752,-55.2367
59753,-55.249
59754,-54.6218
59755,-54.8618
59756,-55.097
59757,-54.4723
59758,-54.5464
59759,-54.7177
59760,-54.3743
59761,-54.8481
59762,-54.8882
59763,-54.5506
59764,-54.8274
59765,-54.7352
59766,-54.6809
59767,-55.3351
59768,-54.718
59769,-54.4634
59770,-54.4869
59771,-54.7574
59772,-54.4922
59773,-55.4054
59774,-54.4884
59775,-54.9508
59776,-54.8498
59777,-54.5081
59778,-54.6751
59779,-54.6838
59780,-54.597
59781,-54.3527
59782,-54.6923
59783,-54.9905
59784,-55.2088
59785,-54.2953
59786,-54.7479
59787,-54.4726
59788,-54.8493
59789,-54.5607
59790,-54.8553
59791,-54.6887
59792,-54.8772
59793,-54.7341
59794,-54.6956
59795,-54.7104
59796,-54.9927
59797,-55.0393
59798,-54.6973
59799,-54.9195
59800,-54.4514
59801,-54.495
59802,-55.0828
59803,-54.8901
59804,-54.8957
59805,-54.482
59806,-54.7346
59807,-54.8892
59808,-54.5322
59809,-55.2703
59810,-54.3428
59811,-54.6909
59812,-54.6396
59813,-54.7643
59814,-54.6859
59815,-54.5507
59816,-55.2691
59817,-54.8448
59818,-54.865
59819,-54.757
59820,-54.8036
59821,-54.9107
59822,-55.2728
59823,-54.8485
59824,-54.9098
59825,-54.398
59826,-54.6605
59827,-54.4882
59828,-54.4544
59829,-55.0237
59830,-54.0598
59831,-54.8888
59832,-55.3825
59833,-54.8975
59834,-55.0037
59835,-54.6297
59836,-54.756
59837,-54.5947
59838,-55.1626
59839,-54.9231
59840,-54.3885
59841,-54.3485
59842,-54.6691
59843,-54.9235
59844,-54.7525
59845,-54.7615
59846,-54.9803
59847,-54.804
59848,-55.1597
59849,-54.332
59850,-55.0643
59851,-55.1819
59852,-54.4937
59853,-54.5868
59854,-54.9603
59855,-54.5841
59856,-55.0668
59857,-54.6471
59858,-54.7008
59859,-54.6828
59860,-54.6852
59861,-54.8542
59862,-54.8814
59863,-55.0797
59864,-54.5112
59865,-54.7144
59866,-55.1482
59867,-54.3542
59868,-54.5701
59869,-54.5326
59870,-55.0058
59871,-54.2898
59872,-54.6288
59873,-54.7862
59874,-55.2745
59875,-54.8735
59876,-54.4513
59877,-54.4782
59878,-54.451
59879,-54.8719
59880,-55.3157
59881,-54.7129
59882,-55.1613
59883,-54.5696
59884,-54.5812
59885,-55.0846
59886,-55.1472
59887,-54.6811
59888,-54.8816
59889,-54.9666
59890,-55.1028
59891,-54.7204
59892,-54.4334
59893,-54.7943
59894,-55.0657
59895,-54.6544
59896,-54.4801
59897,-55.3342
59898,-54.6298
59899,-54.6894
59900,-55.1924
59901,-54.8336
59902,-54.6258
59903,-54.343
59904,-54.6469
59905,-54.5775
59906,-54.822
59907,-54.6326
59908,-54.9175
59909,-54.5859
59910,-54.8255
59911,-54.7337
59912,-54.5919
59913,-54.8031
59914,-54.881
59915,-54.7562
59916,-54.796
59917,-54.913
59918,-54.6102
59919,-54.8407
59920,-54.5616
59921,-54.8523
59922,-54.5886
59923,-54.4715
59924,-54.6642
59925,-54.2817
59926,-55.1542
59927,-54.2738
59928,-54.2626
59929,-54.9237
59930,-54.8869
59931,-54.9732
59932,-55.338
59933,-54.4697
59934,-54.9163
59935,-54.777
59936,-54.8019
59937,-54.418
59938,-54.8995
59939,-54.6244
59940,-54.9286
59941,-54.4027
59942,-55.0808
59943,-55.0369
59944,-54.9502
59945,-54.3107
59946,-54.4403
59947,-54.666
59948,-54.7864
59949,-55.2978
59950,-54.7159
59951,-54.3855
59952,-54.9624
59953,-54.4514
59954,-54.6942
59955,-54.8349
59956,-55.1367
59957,-54.6267
59958,-54.8221
59959,-54.6215
59960,-54.5079
59961,-54.7499
59962,-54.5697
59963,-54.3421
59964,-55.225
59965,-54.4799
59966,-54.603
59967,-55.3144
59968,-54.7681
59969,-54.8031
59970,-55.0996
59971,-54.8154
59972,-54.7587
59973,-54.9406
59974,-54.8098
59975,-54.7392
59976,-55.0778
59977,-55.0489
59978,-54.8802
59979,-54.5192
59980,-54.5702
59981,-54.8202
59982,-54.9584
59983,-54.8149
59984,-54.4887
59985,-54.2693
59986,-54.8234
59987,-54.6121
59988,-54.8899
59989,-54.6606
59990,-54.7868
59991,-54.8766
59992,-54.8068
59993,-54.6255
59994,-54.9635
59995,-55.2418
59996,-54.7352
59997,-55.0198
59998,-54.8028
59999,-54.3601
60000,-55.0096
60001,-54.5981
60002,-54.8786
60003,-55.1754
60004,-54.6765
60005,-54.6879
60006,-54.6286
60007,-54.6396
60008,-54.833
60009,-54.6873
60010,-54.6677
60011,-54.5573
60012,-54.8006
60013,-54.5658
60014,-54.8438
60015,-55.0597
60016,-54.4647
60017,-54.8916
60018,-54.7845
60019,-54.699
60020,-54.7184
60021,-55.0644
60022,-55.0156
60023,-55.1483
60024,-54.5374
60025,-54.9397
60026,-54.7671
60027,-55.1249
60028,-55.1019
60029,-54.8863
60030,-54.7057
60031,-54.4367
60032,-54.3301
60033,-54.7642
60034,-54.6622
60035,-54.4437
60036,-54.7825
60037,-55.1006
60038,-55.0689
60039,-54.3349
60040,-55.3263
60041,-54.3673
60042,-54.9488
60043,-54.7718
60044,-54.382
60045,-54.8271
60046,-55.2747
60047,-54.7314
60048,-54.7502
60049,-55.3475
60050,-54.3065
60051,-55.0079
60052,-53.9895
60053,-55.1018
60054,-54.7796
60055,-54.7545
60056,-54.9426
60057,-54.6506
60058,-54.6513
60059,-54.8489
60060,-55.3043
60061,-54.7768
60062,-54.8539
60063,-55.1595
60064,-54.5419
60065,-54.344
60066,-54.558
60067,-54.6636
60068,-54.8743
60069,-55.2489
60070,-55.0504
60071,-55.2495
60072,-54.7246
60073,-55.7256
60074,-54.6221
60075,-54.9538
60076,-54.8465
60077,-54.9838
60078,-54.9681
60079,-54.6473
60080,-55.0375
60081,-54.6287
60082,-54.5507
60083,-54.7288
60084,-55.1272
60085,-55.1209
60086,-55.1877
60087,-55.0619
60088,-54.7178
60089,-54.9309
60090,-55.0054
60091,-54.8309
60092,-54.9397
60093,-54.6749
60094,-55.3719
60095,-54.6908
60096,-54.772
60097,-54.4206
60098,-54.6089
60099,-54.9039
60100,-54.8487
60101,-54.8794
60102,-55.1831
60103,-54.329
60104,-54.7529
60105,-54.671
60106,-55.0394
60107,-54.8953
60108,-55.0036
60109,-54.8394
60110,-55.097
60111,-55.1916
60112,-54.7117
60113,-54.5247
60114,-54.8841
60115,-54.8925
60116,-54.4533
60117,-54.487
60118,-54.2577
60119,-54.9482
60120,-54.7254
60121,-54.4757
60122,-54.7704
60123,-55.1006
60124,-54.7311
60125,-54.776
60126,-54.5421
60127,-55.1028
60128,-55.2019
60129,-54.4707
60130,-54.8755
60131,-54.3483
60132,-55.0736
60133,-54.6448
60134,-55.0781
60135,-54.6368
60136,-54.5206
60137,-54.9033
60138,-55.4348
60139,-55.3185
60140,-54.6325
60141,-54.8285
60142,-54.2661
60143,-55.0015
60144,-54.8906
60145,-55.1805
60146,-54.6972
60147,-54.2737
60148,-54.639
60149,-54.7079
60150,-54.6348
60151,-54.7176
60152,-55.0781
60153,-55.0289
60154,-55.0912
60155,-54.9788
60156,-55.1818
60157,-54.7426
60158,-54.5793
60159,-54.9379
60160,-54.5654
60161,-54.7668
60162,-55.0967
60163,-54.962
60164,-54.819
60165,-55.0205
60166,-55.0496
60167,-54.846
60168,-54.6761
60169,-55.3342
60170,-54.9552
60171,-54.4074
60172,-54.9718
60173,-54.7371
60174,-54.8261
60175,-54.8179
60176,-54.751
60177,-54.593
60178,-54.6828
60179,-54.707
60180,-54.7962
60181,-54.284
60182,-54.5019
60183,-54.6099
60184,-54.3454
60185,-54.7956
60186,-55.3861
60187,-54.8406
60188,-54.8534
60189,-55.0275
60190,-55.4975
60191,-55.1072
60192,-54.9227
60193,-54.935
60194,-54.6428
60195,-54.8427
60196,-54.6309
60197,-55.2618
60198,-54.8479
60199,-54.7921
60200,-54.8546
60201,-54.8462
60202,-54.6542
60203,-54.9899
60204,-54.9554
60205,-54.8603
60206,-54.5984
60207,-54.9133
60208,-55.263
60209,-54.6769
60210,-54.7619
60211,-55.1255
60212,-54.5282
60213,-55.0646
60214,-54.6903
60215,-54.9354
60216,-55.0083
60217,-54.8837
60218,-54.8462
60219,-55.4857
60220,-54.5494
60221,-54.4086
60222,-55.016
60223,-54.8821
60224,-54.5334
60225,-55.036
60226,-54.976
60227,-54.5005
60228,-54.5357
60229,-55.0207
60230,-55.16
60231,-55.2568
60232,-55.048
60233,-55.3092
60234,-55.0272
60235,-55.0865
60236,-55.0292
60237,-54.8395
60238,-54.5473
60239,-54.6673
60240,-54.7017
60241,-55.1781
60242,-54.8887
60243,-54.6345
60244,-54.9263
60245,-54.9329
60246,-55.0757
60247,-55.1975
60248,-54.7166
60249,-55.1567
60250,-54.8689
60251,-55.2795
60252,-54.9207
60253,-54.3639
60254,-54.9097
60255,-55.019
60256,-54.1096
60257,-54.6547
60258,-54.6178
60259,-55.0196
60260,-55.2397
60261,-55.335
60262,-54.6436
60263,-54.7961
60264,-55.5151
60265,-54.7252
60266,-54.9286
60267,-54.6829
60268,-54.603
60269,-55.173
60270,-55.1001
60271,-54.6761
60272,-54.9835
60273,-55.1805
60274,-54.4273
60275,-54.6811
60276,-54.6086
60277,-55.217
60278,-55.0625
60279,-55.5514
60280,-54.8162
60281,-54.9628
60282,-55.2543
60283,-55.2087
60284,-54.5374
60285,-54.8737
60286,-55.2159
60287,-55.0639
60288,-54.6422
60289,-54.3975
60290,-54.9126
60291,-54.821
60292,-54.799
60293,-54.9973
60294,-55.0916
60295,-55.0357
60296,-55.2488
60297,-54.5494
60298,-55.2022
60299,-54.4583
60300,-54.8468
60301,-54.858
60302,-55.3905
60303,-54.6602
60304,-54.8142
60305,-55.0295
60306,-54.9783
60307,-55.0902
60308,-54.4379
60309,-55.3842
60310,-55.0476
60311,-54.2853
60312,-54.6548
60313,-54.4765
60314,-54.5125
60315,-54.6077
60316,-55.0578
60317,-54.6522
60318,-54.249
60319,-54.8505
60320,-54.5552
60321,-55.0677
60322,-55.0223
60323,-54.8329
60324,-54.9083
60325,-54.9537
60326,-54.574
60327,-55.2253
60328,-54.8805
60329,-54.7601
60330,-54.6697
60331,-54.8278
60332,-55.2407
60333,-55.196
60334,-54.7827
60335,-55.2222
60336,-54.9607
60337,-54.6606
60338,-54.9485
60339,-55.1083
60340,-54.653
60341,-55.0248
60342,-54.9827
60343,-55.0468
60344,-54.7062
60345,-54.6807
60346,-55.0384
60347,-54.64
60348,-54.9187
60349,-54.3033
60350,-54.976
60351,-55.5264
60352,-54.6944
60353,-55.1512
60354,-54.9882
60355,-54.8046
60356,-54.8309
60357,-54.8784
60358,-55.0321
60359,-54.9315
60360,-55.1014
60361,-54.7136
60362,-55.1735
60363,-54.782
60364,-54.6479
60365,-55.1953
60366,-55.2852
60367,-54.9622
60368,-54.6815
60369,-54.7424
60370,-54.5763
60371,-54.2893
60372,-55.0075
60373,-54.6018
60374,-54.6382
60375,-55.2315
60376,-55.1632
60377,-54.733
60378,-55.3814
60379,-54.6729
60380,-54.772
60381,-55.1877
60382,-54.7776
