Frequency (Hz) - V-in (PSD),Power (dB) - V-in (PSD)
39654,-68.386
39655,-68.1538
39656,-67.702
39657,-68.5559
39658,-68.3431
39659,-68.5626
39660,-68.1896
39661,-68.3328
39662,-68.8547
39663,-68.2182
39664,-68.3008
39665,-67.8143
39666,-68.2283
39667,-68.3405
39668,-68.5404
39669,-68.1304
39670,-68.3089
39671,-68.185
39672,-68.508
39673,-67.8263
39674,-68.0203
39675,-68.4214
39676,-68.2701
39677,-68.2376
39678,-68.0926
39679,-67.9339
39680,-68.3263
39681,-67.9395
39682,-67.8057
39683,-67.9418
39684,-68.5093
39685,-68.4146
39686,-67.8491
39687,-68.3584
39688,-68.0627
39689,-67.8936
39690,-68.2896
39691,-68.3143
39692,-68.461
39693,-68.5388
39694,-68.1993
39695,-68.5297
39696,-68.3351
39697,-68.3984
39698,-68.0778
39699,-68.3592
39700,-68.1072
39701,-67.8201
39702,-68.4171
39703,-68.4005
39704,-68.2565
39705,-67.9846
39706,-67.5612
39707,-68.634
39708,-68.0422
39709,-68.3965
39710,-68.2797
39711,-67.9535
39712,-67.6854
39713,-67.7286
39714,-68.115
39715,-68.5388
39716,-67.718
39717,-68.1046
39718,-68.3565
39719,-67.9715
39720,-68.0003
39721,-68.4431
39722,-67.996
39723,-67.779
39724,-67.6641
39725,-68.2376
39726,-68.3446
39727,-68.5227
39728,-68.318
39729,-68.2179
39730,-68.3082
39731,-68.1702
39732,-68.3345
39733,-68.6482
39734,-68.3752
39735,-68.4023
39736,-68.1918
39737,-68.3998
39738,-68.2914
39739,-68.5483
39740,-68.3874
39741,-68.2214
39742,-68.0026
39743,-67.897
39744,-68.3599
39745,-68.4728
39746,-68.0981
39747,-69.0064
39748,-67.8755
39749,-67.9558
39750,-68.06
39751,-67.7976
39752,-67.5381
39753,-67.6653
39754,-68.164
39755,-68.1608
39756,-68.5039
39757,-68.4425
39758,-68.405
39759,-68.115
39760,-68.18
39761,-68.3294
39762,-67.6331
39763,-68.1047
39764,-68.0353
39765,-67.7729
39766,-68.4269
39767,-68.2299
39768,-68.2501
39769,-68.4372
39770,-67.543
39771,-68.2973
39772,-68.3895
39773,-68.1273
39774,-68.1344
39775,-68.4333
39776,-68.9365
39777,-68.376
39778,-67.9197
39779,-68.5463
39780,-67.8921
39781,-68.0403
39782,-67.8351
39783,-68.1419
39784,-67.8684
39785,-68.2876
39786,-68.9328
39787,-68.5978
39788,-68.0146
39789,-68.6641
39790,-67.9819
39791,-68.2923
39792,-68.3697
39793,-68.5668
39794,-68.2363
39795,-67.9695
39796,-68.0426
39797,-68.8456
39798,-68.109
39799,-68.7093
39800,-68.1366
39801,-67.971
39802,-68.2975
39803,-68.0559
39804,-68.2235
39805,-68.1673
39806,-68.1595
39807,-68.1465
39808,-68.2225
39809,-68.5725
39810,-68.2891
39811,-68.2254
39812,-68.6223
39813,-68.2027
39814,-68.7302
39815,-68.5154
39816,-67.8566
39817,-67.9991
39818,-67.9144
39819,-68.5311
39820,-67.942
39821,-68.3588
39822,-68.225
39823,-68.342
39824,-68.2241
39825,-68.4565
39826,-67.9205
39827,-68.1951
39828,-68.4456
39829,-68.0228
39830,-68.7034
39831,-68.1498
39832,-68.5403
39833,-68.1045
39834,-68.2985
39835,-68.6762
39836,-68.2529
39837,-68.2174
39838,-68.3975
39839,-68.391
39840,-68.2205
39841,-68.2417
39842,-67.9249
39843,-68.4922
39844,-68.2198
39845,-68.1803
39846,-68.157
39847,-68.208
39848,-68.1667
39849,-68.4313
39850,-68.4404
39851,-68.5372
39852,-68.3529
39853,-68.328
39854,-68.4346
39855,-68.2206
39856,-68.096
39857,-68.3836
39858,-68.0612
39859,-68.1811
39860,-68.6202
39861,-68.1499
39862,-68.3236
39863,-67.6496
39864,-68.4511
39865,-68.2256
39866,-68.1721
39867,-67.7959
39868,-67.9804
39869,-68.308
39870,-68.2672
39871,-68.5708
39872,-68.1981
39873,-67.8881
39874,-68.7507
39875,-68.4153
39876,-68.1438
39877,-68.3665
39878,-68.1196
39879,-68.1878
39880,-68.6849
39881,-68.3504
39882,-68.2793
39883,-68.7435
39884,-68.1412
39885,-68.1941
39886,-67.8995
39887,-68.61
39888,-68.1572
39889,-68.6773
39890,-68.0321
39891,-67.7879
39892,-68.1709
39893,-68.4066
39894,-68.7345
39895,-68.085
39896,-68.2896
39897,-68.4087
39898,-68.1655
39899,-68.2783
39900,-68.312
39901,-68.2326
39902,-68.1492
39903,-68.2806
39904,-68.2042
39905,-68.5822
39906,-68.1488
39907,-68.167
39908,-68.2902
39909,-68.337
39910,-67.9327
39911,-68.0664
39912,-67.8897
39913,-68.4563
39914,-68.5655
39915,-68.0704
39916,-68.5877
39917,-68.189
39918,-68.1187
39919,-67.8668
39920,-68.0472
39921,-68.5336
39922,-68.5335
39923,-68.4547
39924,-67.6581
39925,-68.1209
39926,-68.9069
39927,-68.9585
39928,-68.4055
39929,-68.9573
39930,-68.3482
39931,-68.3355
39932,-68.3034
39933,-68.4092
39934,-67.9742
39935,-68.3671
39936,-68.5075
39937,-68.3144
39938,-68.5619
39939,-68.3657
39940,-68.3462
39941,-68.2125
39942,-68.1317
39943,-68.0658
39944,-68.7208
39945,-68.0324
39946,-68.1588
39947,-68.5318
39948,-68.2952
39949,-68.4788
39950,-68.4476
39951,-68.574
39952,-68.5878
39953,-68.2381
39954,-68.2778
39955,-68.2142
39956,-68.2495
39957,-68.4054
39958,-68.1573
39959,-68.3487
39960,-68.4367
39961,-68.1208
39962,-68.4649
39963,-68.3174
39964,-68.5164
39965,-67.8784
39966,-68.1757
39967,-68.1496
39968,-67.9028
39969,-68.5495
39970,-68.1473
39971,-68.0152
39972,-67.9656
39973,-68.2433
39974,-68.4549
39975,-68.5535
39976,-68.4441
39977,-68.6771
39978,-68.2941
39979,-68.7615
39980,-68.2605
39981,-68.234
39982,-68.1396
39983,-68.5078
39984,-68.1086
39985,-68.0083
39986,-67.7369
39987,-68.6561
39988,-68.2763
39989,-68.7438
39990,-67.8609
39991,-68.4402
39992,-68.418
39993,-68.2823
39994,-68.6646
39995,-68.0371
39996,-68.1501
39997,-68.298
39998,-68.695
39999,-67.9201
40000,-68.2968
40001,-68.7643
40002,-68.2471
40003,-68.4015
40004,-68.7087
40005,-68.3231
40006,-68.1957
40007,-68.299
40008,-68.3446
40009,-68.6108
40010,-68.0392
40011,-68.3543
40012,-68.3565
40013,-68.5367
40014,-67.8722
40015,-68.2735
40016,-68.6745
40017,-68.7693
40018,-68.0787
40019,-68.3591
40020,-68.4261
40021,-68.1529
40022,-68.381
40023,-68.3222
40024,-67.6878
40025,-68.2669
40026,-68.5228
40027,-68.1733
40028,-68.4507
40029,-68.3293
40030,-68.1429
40031,-68.286
40032,-68.3855
40033,-68.2414
40034,-68.9765
40035,-68.3032
40036,-68.3169
40037,-68.2069
40038,-68.1935
40039,-67.8082
40040,-68.2314
40041,-68.7893
40042,-68.2979
40043,-68.2019
40044,-68.8642
40045,-68.0696
40046,-68.4584
40047,-68.7613
40048,-68.3226
40049,-67.9966
40050,-68.3699
40051,-68.515
40052,-68.7114
40053,-68.5406
40054,-68.289
40055,-68.2343
40056,-68.6905
40057,-68.4019
40058,-67.9624
40059,-68.0202
40060,-68.3706
40061,-68.4233
40062,-68.6545
40063,-68.6814
40064,-67.7902
40065,-68.7877
40066,-67.7092
40067,-68.1403
40068,-68.3153
40069,-68.1037
40070,-68.2782
40071,-68.4301
40072,-68.0015
40073,-68.2666
40074,-68.6346
40075,-67.8935
40076,-68.4474
40077,-68.5959
40078,-68.5811
40079,-68.2696
40080,-68.8313
40081,-68.327
40082,-68.2852
40083,-68.0226
40084,-68.5594
40085,-68.4085
40086,-68.5081
40087,-68.561
40088,-68.4159
40089,-68.1775
40090,-68.3951
40091,-68.2574
40092,-68.1225
40093,-68.47
40094,-68.3442
40095,-67.7479
40096,-68.3904
40097,-68.4465
40098,-68.526
40099,-68.4882
40100,-68.8667
40101,-68.3932
40102,-68.7375
40103,-68.1612
40104,-68.3183
40105,-68.3667
40106,-68.4868
40107,-68.2668
40108,-67.953
40109,-68.2563
40110,-67.9168
40111,-68.2608
40112,-68.1334
40113,-68.0084
40114,-68.0466
40115,-68.4592
40116,-68.0557
40117,-68.3343
40118,-68.071
40119,-68.243
40120,-68.5594
40121,-68.36
40122,-68.2788
40123,-68.5982
40124,-68.5155
40125,-68.3685
40126,-68.5909
40127,-68.038
40128,-68.3528
40129,-68.7568
40130,-68.4539
40131,-68.4496
40132,-68.3709
40133,-68.2474
40134,-68.0898
40135,-68.1906
40136,-68.347
40137,-68.151
40138,-68.1067
40139,-68.103
40140,-68.4058
40141,-68.9941
40142,-68.3442
40143,-68.6287
40144,-68.6595
40145,-68.4059
40146,-68.2216
40147,-68.622
40148,-68.0917
40149,-68.8893
40150,-68.2505
40151,-68.6066
40152,-68.2324
40153,-68.383
40154,-68.0298
40155,-68.1065
40156,-68.3487
40157,-68.6081
40158,-68.4633
40159,-68.3163
40160,-68.5204
40161,-68.2465
40162,-68.5048
40163,-68.4875
40164,-68.0346
40165,-68.393
40166,-68.7694
40167,-67.8425
40168,-69.1106
40169,-68.4109
40170,-68.2068
40171,-68.2745
40172,-67.9477
40173,-68.2985
40174,-68.9152
40175,-68.4885
40176,-68.5247
40177,-68.8352
40178,-68.3285
40179,-68.4663
40180,-68.5426
40181,-68.1835
40182,-68.5468
40183,-68.0572
40184,-68.4198
40185,-68.5525
40186,-68.6103
40187,-68.3913
40188,-68.2136
40189,-68.1762
40190,-68.207
40191,-68.5676
40192,-68.4077
40193,-68.3368
40194,-68.2649
40195,-68.4445
40196,-68.3489
40197,-67.9288
40198,-68.446
40199,-68.6428
40200,-68.711
40201,-68.2989
40202,-68.3258
40203,-68.4812
40204,-68.0956
40205,-68.02
40206,-68.3843
40207,-67.9499
40208,-68.8347
40209,-68.144
40210,-68.5815
40211,-68.5648
40212,-68.4609
40213,-68.2867
40214,-67.8577
40215,-67.8855
40216,-68.0637
40217,-67.9611
40218,-68.6784
40219,-68.6271
40220,-68.5103
40221,-68.4777
40222,-68.4646
40223,-68.3267
40224,-68.2623
40225,-68.5802
40226,-68.7976
40227,-68.516
40228,-68.4057
40229,-68.4173
40230,-68.6601
40231,-68.3512
40232,-68.3223
40233,-68.6892
40234,-68.3617
40235,-68.104
40236,-68.6202
40237,-68.1728
40238,-68.1606
40239,-68.7258
40240,-68.0585
40241,-67.9654
40242,-68.56
40243,-68.0649
40244,-68.5549
40245,-68.8631
40246,-68.4681
40247,-68.4668
40248,-68.6002
40249,-68.3298
40250,-68.2853
40251,-68.8255
40252,-68.681
40253,-68.0052
40254,-68.4405
40255,-68.4112
40256,-68.5921
40257,-68.775
40258,-68.4757
40259,-68.3633
40260,-68.7753
40261,-68.2477
40262,-67.8586
40263,-68.8099
40264,-68.3473
40265,-68.5225
40266,-68.0235
40267,-68.115
40268,-68.8654
40269,-68.6472
40270,-68.2366
40271,-68.1163
40272,-68.228
40273,-68.6443
40274,-68.565
40275,-69.0289
40276,-68.8051
40277,-68.0481
40278,-68.3152
40279,-68.6093
40280,-68.1721
40281,-68.3457
40282,-68.7073
40283,-68.2008
40284,-68.4684
40285,-68.6352
40286,-68.4053
40287,-68.4184
40288,-67.9879
40289,-68.3395
40290,-68.3197
40291,-68.6414
40292,-68.668
40293,-68.3862
40294,-69.1753
40295,-68.1451
40296,-68.1897
40297,-68.8642
40298,-68.3935
40299,-68.4894
40300,-68.4177
40301,-68.4854
40302,-68.3753
40303,-68.5369
40304,-67.9769
40305,-68.7046
40306,-68.5483
40307,-68.5035
40308,-68.1537
40309,-68.7812
40310,-68.162
40311,-68.9731
40312,-68.5577
40313,-68.6111
40314,-68.3545
40315,-68.5121
40316,-68.5752
40317,-68.6692
40318,-68.5317
40319,-68.093
40320,-68.6698
40321,-68.7413
40322,-68.7926
40323,-68.437
40324,-68.737
40325,-68.9595
40326,-68.6358
40327,-68.6485
40328,-67.8934
40329,-69.0652
40330,-68.2962
40331,-68.5873
40332,-68.3218
40333,-68.369
40334,-68.4521
40335,-68.5182
40336,-68.8154
40337,-68.1456
40338,-68.6316
40339,-68.5304
40340,-68.4473
40341,-68.4048
40342,-68.6482
40343,-68.4781
40344,-68.4474
40345,-69.1649
40346,-68.4633
40347,-68.549
40348,-68.0631
40349,-68.4228
40350,-68.6266
40351,-68.6821
40352,-68.3426
40353,-68.5724
40354,-68.763
40355,-68.8443
40356,-68.2597
40357,-68.4615
40358,-68.1717
40359,-69.1996
40360,-68.3315
40361,-68.3878
40362,-68.7723
40363,-67.9622
40364,-68.3631
40365,-68.651
40366,-68.5352
40367,-68.2277
40368,-68.8362
40369,-68.669
40370,-68.4098
40371,-68.3783
40372,-68.3091
40373,-68.518
40374,-68.8577
40375,-67.9795
40376,-68.5295
40377,-68.2148
40378,-68.4787
40379,-68.3736
40380,-68.0108
40381,-68.3223
40382,-68.6684
40383,-68.4843
40384,-68.8267
40385,-68.1333
40386,-68.4914
40387,-68.0182
40388,-68.4983
40389,-68.2732
40390,-68.5206
40391,-67.9364
40392,-68.4592
40393,-68.5709
40394,-68.2881
40395,-68.6907
40396,-68.5229
40397,-68.3711
40398,-68.7042
40399,-68.8592
40400,-68.3844
40401,-68.5346
40402,-68.3017
40403,-68.3406
40404,-68.0885
40405,-68.3762
40406,-68.4101
40407,-68.6668
40408,-68.6232
40409,-68.531
40410,-68.8385
40411,-68.7291
40412,-68.6861
40413,-68.5909
40414,-68.2371
40415,-67.931
40416,-68.0169
40417,-68.3906
40418,-68.5535
40419,-67.9799
40420,-68.6415
40421,-68.8072
40422,-68.199
40423,-68.5794
40424,-68.5018
40425,-68.1436
40426,-68.4941
40427,-69.0108
40428,-68.3877
40429,-68.4114
40430,-68.8409
40431,-68.5236
40432,-68.5274
40433,-68.7023
40434,-68.5185
40435,-68.3609
40436,-68.6202
40437,-68.7055
40438,-68.2258
40439,-68.5504
40440,-68.5014
40441,-68.908
40442,-68.4012
40443,-68.7764
40444,-68.7207
40445,-68.5221
40446,-68.4964
40447,-68.5823
40448,-68.2436
40449,-68.4895
40450,-68.5356
40451,-68.1792
40452,-68.2967
40453,-67.954
40454,-68.4222
40455,-68.7629
40456,-68.8116
40457,-68.6744
40458,-68.737
40459,-68.7709
40460,-68.4777
40461,-68.2846
40462,-68.2207
40463,-68.0456
40464,-68.2049
40465,-68.3674
40466,-68.721
40467,-68.6322
40468,-68.9041
40469,-68.2888
40470,-68.6592
40471,-68.591
40472,-68.5434
40473,-68.5128
40474,-68.4004
40475,-68.3835
40476,-68.6699
40477,-68.3938
40478,-68.2846
40479,-68.6112
40480,-68.5183
40481,-68.8121
40482,-68.7326
40483,-68.5581
40484,-68.2426
40485,-68.6063
40486,-68.7186
40487,-68.8068
40488,-68.0718
40489,-69.082
40490,-68.6127
40491,-68.6115
40492,-69.4286
40493,-68.5841
40494,-68.5742
40495,-68.9391
40496,-68.3757
40497,-68.3261
40498,-68.7275
40499,-68.5773
40500,-68.4047
40501,-67.9181
40502,-68.342
40503,-68.9188
40504,-68.3868
40505,-68.4839
40506,-68.324
40507,-68.8398
40508,-68.2955
40509,-68.9553
40510,-68.0767
40511,-69.5214
40512,-68.806
40513,-68.7835
40514,-68.1247
40515,-68.5202
40516,-68.7449
40517,-68.5063
40518,-68.8536
40519,-68.678
40520,-68.207
40521,-68.5449
40522,-69.15
40523,-68.5157
40524,-68.7598
40525,-68.7831
40526,-68.348
40527,-68.268
40528,-68.4926
40529,-68.4376
40530,-68.4486
40531,-68.5272
40532,-68.3792
40533,-68.7919
40534,-68.7154
40535,-68.2015
40536,-69.1721
40537,-68.5712
40538,-68.2212
40539,-68.7348
40540,-68.2963
40541,-68.9759
40542,-68.2763
40543,-68.9087
40544,-68.3907
40545,-68.9923
40546,-68.3446
40547,-68.5928
40548,-68.688
40549,-68.6996
40550,-68.8812
40551,-68.5344
40552,-68.2105
40553,-68.854
40554,-68.869
40555,-68.238
40556,-68.3352
40557,-68.9499
40558,-68.1718
40559,-69.172
40560,-68.6574
40561,-68.6058
40562,-68.6524
40563,-68.389
40564,-69.1675
40565,-68.1679
40566,-68.3745
40567,-68.6094
40568,-68.542
40569,-68.6186
40570,-68.6679
40571,-68.1166
40572,-68.9478
40573,-68.5526
40574,-68.3575
40575,-68.481
40576,-68.0475
40577,-68.2079
40578,-68.6408
40579,-68.7044
40580,-68.2389
40581,-67.9018
40582,-68.7868
40583,-68.4298
40584,-68.7094
40585,-68.7046
40586,-68.6752
40587,-68.4878
40588,-68.6788
40589,-68.1005
40590,-68.7049
40591,-68.7539
40592,-68.7025
40593,-68.3731
40594,-68.5913
40595,-68.6579
40596,-68.3099
40597,-68.4155
40598,-68.2315
40599,-68.2789
40600,-68.695
40601,-68.7025
40602,-68.0782
40603,-68.4597
40604,-68.462
40605,-68.8221
40606,-68.212
40607,-68.8205
40608,-69.1476
40609,-68.9845
40610,-68.5031
40611,-68.9075
40612,-69.0516
40613,-68.7484
40614,-69.0561
40615,-67.9996
40616,-68.5617
40617,-68.1407
40618,-68.2748
40619,-68.6553
40620,-68.8466
40621,-68.9006
40622,-68.7396
40623,-68.9522
40624,-68.2967
40625,-68.6933
40626,-68.4889
40627,-68.5264
40628,-68.1693
40629,-69.396
40630,-69.1093
40631,-68.8146
40632,-68.0299
40633,-69.0258
40634,-68.4039
40635,-68.1362
40636,-68.3019
40637,-68.4719
40638,-68.4304
40639,-68.4173
40640,-68.6258
40641,-68.9723
40642,-68.3708
40643,-68.0686
40644,-68.1846
40645,-68.9982
40646,-68.7128
40647,-68.3498
40648,-69.0352
40649,-68.7114
40650,-68.1921
40651,-68.2285
40652,-68.4404
40653,-68.6655
40654,-68.3082
40655,-68.2619
40656,-68.502
40657,-68.3317
40658,-68.2812
40659,-68.3307
40660,-69.1429
40661,-68.513
40662,-68.7392
40663,-68.4698
40664,-68.2074
40665,-68.6031
40666,-68.6557
40667,-68.6493
40668,-68.405
40669,-68.4707
40670,-68.487
40671,-68.8393
40672,-68.8367
40673,-68.3433
40674,-68.6568
40675,-68.5236
40676,-68.5889
40677,-68.7812
40678,-68.786
40679,-68.8097
40680,-68.7997
40681,-68.8152
40682,-68.9695
40683,-68.5594
40684,-68.4898
40685,-68.5821
40686,-68.6194
40687,-69.1006
40688,-68.3521
40689,-69.0123
40690,-68.5779
40691,-68.6147
40692,-68.414
40693,-69.042
40694,-68.6623
40695,-68.6727
40696,-69.1473
40697,-68.3268
40698,-67.9973
40699,-68.8874
40700,-68.6385
40701,-68.8209
40702,-68.7034
40703,-68.7553
40704,-68.4485
40705,-68.9544
40706,-68.1455
40707,-68.4825
40708,-69.3531
40709,-68.6826
40710,-68.524
40711,-68.382
40712,-68.635
40713,-67.9792
40714,-68.3441
40715,-68.4332
40716,-69.3269
40717,-68.8313
40718,-68.2507
40719,-68.6134
40720,-68.8518
40721,-68.3667
40722,-68.6216
40723,-68.9401
40724,-68.7665
40725,-68.2621
40726,-68.6203
40727,-68.49
40728,-68.6189
40729,-68.6716
40730,-68.9624
40731,-69.0562
40732,-68.5929
40733,-68.3959
40734,-68.3165
40735,-68.8003
40736,-68.3655
40737,-68.7315
40738,-68.7608
40739,-68.7931
40740,-68.287
40741,-68.5435
40742,-68.5649
40743,-69.224
40744,-68.1973
40745,-68.3998
40746,-68.4076
40747,-68.4898
40748,-68.7466
40749,-68.8053
40750,-68.7522
40751,-68.7974
40752,-68.4649
40753,-68.6825
40754,-69.0186
40755,-68.4551
40756,-68.5525
40757,-68.7343
40758,-68.9632
40759,-68.4756
40760,-69.2129
40761,-69.2611
40762,-68.2363
40763,-68.1369
40764,-68.397
40765,-68.96
40766,-68.7569
40767,-68.8345
40768,-68.8477
40769,-68.8633
40770,-68.5628
40771,-68.3404
40772,-68.1492
40773,-69.1549
40774,-68.3963
40775,-68.8365
40776,-68.6892
40777,-68.7215
40778,-68.1686
40779,-68.9066
40780,-68.6549
40781,-68.8566
40782,-68.5586
40783,-68.7921
40784,-68.2465
40785,-68.1835
40786,-68.3925
40787,-68.3341
40788,-68.9556
40789,-68.925
40790,-68.4233
40791,-68.4511
40792,-69.0073
40793,-68.7274
40794,-68.4525
40795,-68.8273
40796,-67.7926
40797,-68.377
40798,-69.1736
40799,-68.9091
40800,-68.4145
40801,-68.2683
40802,-68.9513
40803,-68.8563
40804,-68.3108
40805,-68.4055
40806,-68.8026
40807,-69.0378
40808,-68.6118
40809,-68.923
40810,-68.8573
40811,-68.6759
40812,-68.6267
40813,-68.2326
40814,-68.7431
40815,-68.4132
40816,-68.7892
40817,-68.3943
40818,-69.2249
40819,-68.3939
40820,-68.7659
40821,-68.72
40822,-68.2992
40823,-68.5347
40824,-68.9798
40825,-68.9264
40826,-68.9492
40827,-68.3854
40828,-68.309
40829,-69.151
40830,-68.6353
40831,-68.2878
40832,-69.0178
40833,-68.1652
40834,-68.3406
40835,-68.981
40836,-68.9965
40837,-68.5031
40838,-68.9542
40839,-68.7849
40840,-68.78
40841,-68.4637
40842,-68.9143
40843,-68.9779
40844,-68.666
40845,-68.8332
40846,-68.554
40847,-68.0155
40848,-68.772
40849,-68.5771
40850,-69.0598
40851,-67.9902
40852,-68.7069
40853,-68.3262
40854,-69.0932
40855,-68.909
40856,-68.6985
40857,-69.0015
40858,-68.3423
40859,-68.6349
40860,-68.6925
40861,-68.3449
40862,-68.8068
40863,-68.6554
40864,-68.822
40865,-68.6035
40866,-68.571
40867,-68.6034
40868,-68.0623
40869,-69.1539
40870,-68.1845
40871,-68.6124
40872,-68.8994
40873,-68.6897
40874,-68.5398
40875,-68.8722
40876,-68.3068
40877,-68.5945
40878,-68.7829
40879,-69.0642
40880,-68.8585
40881,-69.0445
40882,-68.9152
40883,-68.6825
40884,-68.7343
40885,-69.3887
40886,-68.3683
40887,-68.5309
40888,-68.3976
40889,-68.6487
40890,-69.0644
40891,-68.9095
40892,-68.4618
40893,-68.9263
40894,-68.917
40895,-68.971
40896,-68.5129
40897,-68.3156
40898,-68.6587
40899,-68.3453
40900,-68.153
40901,-68.5894
40902,-68.8649
40903,-68.4968
40904,-68.5494
40905,-68.5365
40906,-68.8166
40907,-68.3726
40908,-68.7061
40909,-68.2466
40910,-68.5189
40911,-68.5668
40912,-68.8496
40913,-68.2942
40914,-68.588
40915,-68.2987
40916,-68.696
40917,-68.5917
40918,-68.5588
40919,-68.2131
40920,-68.4488
40921,-69.2134
40922,-68.4258
40923,-68.2723
40924,-68.71
40925,-68.6933
40926,-68.9613
40927,-68.6482
40928,-69.0599
40929,-68.2354
40930,-68.4924
40931,-68.5447
40932,-68.3468
40933,-68.3094
40934,-68.4639
40935,-68.81
40936,-68.8007
40937,-68.1591
40938,-69.0653
40939,-68.3674
40940,-68.7999
40941,-68.667
40942,-68.8457
40943,-68.8137
40944,-68.8177
40945,-69.0077
40946,-68.8844
40947,-68.544
40948,-68.2575
40949,-69.1204
40950,-68.9856
40951,-68.4213
40952,-68.6221
40953,-68.2036
40954,-68.3375
40955,-68.2535
40956,-68.6276
40957,-68.4348
40958,-68.8367
40959,-68.9647
40960,-68.7076
40961,-69.004
40962,-68.9064
40963,-68.715
40964,-68.6099
40965,-68.7382
40966,-68.7898
40967,-68.5874
40968,-68.5456
40969,-68.9733
40970,-68.9313
40971,-68.9472
40972,-68.8086
40973,-68.893
40974,-68.7609
40975,-68.5062
40976,-68.8728
40977,-68.9944
40978,-68.3208
40979,-68.7765
40980,-68.7072
40981,-68.9375
40982,-68.5776
40983,-68.9336
40984,-68.871
40985,-68.7812
40986,-68.7233
40987,-68.5896
40988,-68.7126
40989,-68.5433
40990,-68.9022
40991,-68.9985
40992,-68.8388
40993,-69.0511
40994,-69.2374
40995,-68.674
40996,-68.2851
40997,-68.609
40998,-69.2995
40999,-69.2867
41000,-68.5068
41001,-68.884
41002,-68.3832
41003,-69.0843
41004,-69.0238
41005,-68.4695
41006,-68.8035
41007,-68.6564
41008,-68.6493
41009,-68.974
41010,-68.8535
41011,-68.8032
41012,-68.8136
41013,-68.6275
41014,-68.6878
41015,-69.1203
41016,-69.0007
41017,-68.5533
41018,-68.4355
41019,-68.6551
41020,-68.3313
41021,-68.4543
41022,-68.4295
41023,-68.3571
41024,-68.8496
41025,-68.6456
41026,-68.8284
41027,-68.9617
41028,-68.8038
41029,-68.6748
41030,-68.6981
41031,-68.8485
41032,-68.9526
41033,-68.5293
41034,-69.3295
41035,-68.9688
41036,-68.369
41037,-68.6845
41038,-68.5972
41039,-69.2348
41040,-68.9961
41041,-68.7914
41042,-68.9228
41043,-69.187
41044,-68.358
41045,-68.6717
41046,-69.2502
41047,-68.7356
41048,-68.5605
41049,-68.6674
41050,-69.1348
41051,-68.3338
41052,-68.3179
41053,-69.0242
41054,-68.5853
41055,-68.5439
41056,-69.0882
41057,-68.8547
41058,-68.7664
41059,-68.5863
41060,-69.1992
41061,-68.6202
41062,-68.5585
41063,-68.8271
41064,-68.696
41065,-68.7042
41066,-68.6296
41067,-68.6368
41068,-68.7232
41069,-68.9678
41070,-68.5468
41071,-68.5373
41072,-69.2467
41073,-69.0397
41074,-69.4357
41075,-68.686
41076,-68.4522
41077,-68.7498
41078,-69.26
41079,-68.8125
41080,-68.9402
41081,-68.5116
41082,-68.5937
41083,-69.2148
41084,-68.793
41085,-69.0179
41086,-68.7905
41087,-68.4728
41088,-68.8842
41089,-69.2557
41090,-68.8368
41091,-68.6855
41092,-68.4605
41093,-68.3855
41094,-68.6635
41095,-68.6753
41096,-69.1025
41097,-69.2875
41098,-69.072
41099,-68.8766
41100,-68.7578
41101,-68.7587
41102,-68.7573
41103,-68.8408
41104,-68.7684
41105,-68.7786
41106,-69.0375
41107,-68.3507
41108,-68.3912
41109,-68.2776
41110,-68.8516
41111,-68.5185
41112,-69.0088
41113,-69.0317
41114,-68.9363
41115,-68.9174
41116,-68.7778
41117,-68.5945
41118,-68.4142
41119,-68.8077
41120,-69.0429
41121,-68.6383
41122,-68.4994
41123,-68.5842
41124,-68.9935
41125,-69.0352
41126,-68.5563
41127,-68.4153
41128,-68.914
41129,-68.9906
41130,-68.8173
41131,-68.5698
41132,-68.9299
41133,-68.8239
41134,-68.6602
41135,-68.7853
41136,-68.8818
41137,-68.6029
41138,-68.6383
41139,-69.1069
41140,-68.617
41141,-68.1473
41142,-68.5782
41143,-68.7688
41144,-68.361
41145,-68.6979
41146,-68.7923
41147,-68.7312
41148,-69.1496
41149,-69.1893
41150,-68.4215
41151,-69.2655
41152,-68.3696
41153,-68.8594
41154,-68.5919
41155,-69.2652
41156,-68.5098
41157,-68.3942
41158,-68.6708
41159,-68.9344
41160,-68.4343
41161,-68.9629
41162,-69.0869
41163,-68.9547
41164,-68.3494
41165,-68.8266
41166,-68.5477
41167,-69.1586
41168,-68.9959
41169,-68.8412
41170,-68.8941
41171,-68.7831
41172,-68.3409
41173,-68.2271
41174,-68.7004
41175,-68.4139
41176,-68.1839
41177,-68.5608
41178,-69.1375
41179,-68.7592
41180,-69.087
41181,-68.496
41182,-69.0887
41183,-68.6091
41184,-68.6315
41185,-68.1927
41186,-69.0888
41187,-68.511
41188,-68.4434
41189,-68.1507
41190,-68.4944
41191,-68.8413
41192,-69.0466
41193,-68.6675
41194,-68.9904
41195,-69.0556
41196,-68.6146
41197,-69.038
41198,-69.0086
41199,-68.4222
41200,-68.9281
41201,-68.8467
41202,-68.5242
41203,-68.7159
41204,-68.2524
41205,-69.4775
41206,-69.1782
41207,-69.0016
41208,-69.0149
41209,-68.7439
41210,-68.6273
41211,-69.1614
41212,-68.6291
41213,-68.7984
41214,-68.8293
41215,-68.1857
41216,-68.7422
41217,-69.3136
41218,-68.6237
41219,-68.7042
41220,-68.1798
41221,-68.3463
41222,-68.8792
41223,-69.1278
41224,-68.613
