Frequency (Hz) - V-in (PSD),Power (dB) - V-in (PSD)
60938,-88.8591
60939,-88.9806
60940,-89.0271
60941,-89.3933
60942,-88.9992
60943,-88.4997
60944,-88.567
60945,-88.893
60946,-89.5756
60947,-88.7189
60948,-88.7167
60949,-89.1953
60950,-88.8202
60951,-89.1358
60952,-88.7943
60953,-88.6488
60954,-88.9562
60955,-88.9347
60956,-88.9535
60957,-88.64
60958,-89.0243
60959,-88.7637
60960,-89.2123
60961,-89.0207
60962,-89.2961
60963,-88.698
60964,-89.0217
60965,-89.088
60966,-88.9211
60967,-88.7665
60968,-89.0083
60969,-88.7981
60970,-88.5215
60971,-89.0441
60972,-88.6866
60973,-89.3251
60974,-89.0364
60975,-89.2928
60976,-88.7742
60977,-88.9113
60978,-88.6627
60979,-88.9384
60980,-88.7855
60981,-88.7904
60982,-88.9477
60983,-88.556
60984,-88.722
60985,-88.5608
60986,-88.8249
60987,-88.3698
60988,-88.815
60989,-88.9062
60990,-89.1401
60991,-88.6143
60992,-88.7165
60993,-89.0947
60994,-88.9951
60995,-88.9282
60996,-88.592
60997,-89.0557
60998,-88.7045
60999,-88.9673
61000,-89.542
61001,-89.1247
61002,-89.2899
61003,-88.9286
61004,-88.6474
61005,-88.7213
61006,-89.3444
61007,-88.4417
61008,-88.819
61009,-88.8024
61010,-88.5739
61011,-88.9311
61012,-89.4733
61013,-88.5915
61014,-88.977
61015,-89.2362
61016,-88.7032
61017,-88.7816
61018,-88.7305
61019,-88.9587
61020,-88.9797
61021,-89.1566
61022,-89.3016
61023,-89.0932
61024,-88.8445
61025,-88.7698
61026,-88.3007
61027,-88.6969
61028,-88.6209
61029,-89.1683
61030,-89.0017
61031,-88.6531
61032,-88.2967
61033,-88.4299
61034,-88.5056
61035,-88.7647
61036,-89.1235
61037,-89.0866
61038,-88.8351
61039,-89.2207
61040,-88.9387
61041,-89.0019
61042,-89.0523
61043,-88.6395
61044,-88.7104
61045,-89.064
61046,-88.7295
61047,-88.6133
61048,-89.2845
61049,-88.612
61050,-89.5469
61051,-88.5815
61052,-88.6832
61053,-89.392
61054,-89.0271
61055,-89.3952
61056,-88.7226
61057,-88.2985
61058,-89.1265
61059,-89.0759
61060,-89.0874
61061,-88.6115
61062,-88.6823
61063,-89.1355
61064,-89.2009
61065,-88.7878
61066,-89.0384
61067,-88.5985
61068,-88.6722
61069,-88.8733
61070,-89.1925
61071,-88.9928
61072,-89.3867
61073,-88.2778
61074,-88.9023
61075,-89.2082
61076,-88.948
61077,-88.2517
61078,-88.7144
61079,-89.1307
61080,-89.2137
61081,-88.737
61082,-88.7406
61083,-88.7065
61084,-88.8351
61085,-88.9055
61086,-88.8261
61087,-88.8476
61088,-89.0083
61089,-88.8529
61090,-88.9967
61091,-89.2398
61092,-88.9904
61093,-88.1413
61094,-88.9921
61095,-88.9493
61096,-88.6902
61097,-89.3105
61098,-88.6026
61099,-88.806
61100,-88.756
61101,-89.151
61102,-89.2162
61103,-89.183
61104,-89.0555
61105,-88.7839
61106,-88.861
61107,-88.4631
61108,-88.9379
61109,-88.7123
61110,-89.0316
61111,-89.0312
61112,-88.8315
61113,-89.0792
61114,-88.8089
61115,-88.7275
61116,-88.2445
61117,-88.8909
61118,-88.768
61119,-88.5189
61120,-89.4954
61121,-88.8297
61122,-88.9352
61123,-88.8159
61124,-89.3298
61125,-88.9701
61126,-88.6111
61127,-88.9911
61128,-88.8764
61129,-88.857
61130,-88.5953
61131,-88.6365
61132,-88.9622
61133,-88.9256
61134,-88.9945
61135,-89.4349
61136,-89.0052
61137,-88.7083
61138,-88.6304
61139,-88.5459
61140,-88.9729
61141,-88.9242
61142,-89.2322
61143,-88.9174
61144,-89.1443
61145,-89.404
61146,-89.3031
61147,-88.4956
61148,-88.7373
61149,-89.1402
61150,-88.3679
61151,-88.8254
61152,-88.8536
61153,-89.0646
61154,-88.7737
61155,-88.7814
61156,-88.4697
61157,-89.0712
61158,-89.0197
61159,-88.9661
61160,-88.7934
61161,-89.1555
61162,-88.8517
61163,-89.098
61164,-89.058
61165,-88.6839
61166,-88.8264
61167,-88.5874
61168,-89.1663
61169,-88.9393
61170,-88.816
61171,-88.9528
61172,-88.3858
61173,-88.8114
61174,-88.7123
61175,-88.8602
61176,-88.7511
61177,-88.9078
61178,-88.9367
61179,-88.6447
61180,-88.768
61181,-88.8709
61182,-88.7003
61183,-89.0103
61184,-88.8374
61185,-88.6927
61186,-89.2795
61187,-89.135
61188,-89.0517
61189,-88.4784
61190,-88.8083
61191,-89.4123
61192,-89.6386
61193,-89.1029
61194,-88.6496
61195,-88.8261
61196,-88.9252
61197,-88.7426
61198,-89.4973
61199,-88.3747
61200,-88.8736
61201,-88.7385
61202,-89.1807
61203,-89.0638
61204,-88.4947
61205,-88.5222
61206,-88.536
61207,-89.0967
61208,-89.0301
61209,-88.7603
61210,-89.3725
61211,-88.586
61212,-88.7327
61213,-88.6384
61214,-89.212
61215,-88.9757
61216,-89.2357
61217,-89.1329
61218,-88.671
61219,-88.8054
61220,-89.0868
61221,-88.6286
61222,-88.9808
61223,-89.0986
61224,-89.0668
61225,-88.8691
61226,-88.6234
61227,-88.618
61228,-88.5684
61229,-88.9421
61230,-88.8757
61231,-88.7126
61232,-89.1543
61233,-89.0908
61234,-88.744
61235,-88.9275
61236,-89.1685
61237,-89.0091
61238,-88.891
61239,-88.8779
61240,-89.3107
61241,-88.5386
61242,-89.2761
61243,-88.5731
61244,-89.5831
61245,-88.2089
61246,-88.7424
61247,-88.9352
61248,-89.1971
61249,-89.1266
61250,-89.219
61251,-89.3319
61252,-89.1743
61253,-88.8132
61254,-88.99
61255,-89.1836
61256,-89.1169
61257,-88.7991
61258,-88.4557
61259,-88.6947
61260,-88.8918
61261,-88.9456
61262,-88.859
61263,-89.0148
61264,-88.4833
61265,-89.3094
61266,-88.987
61267,-89.0457
61268,-89.2779
61269,-88.6395
61270,-88.7126
61271,-89.0442
61272,-88.9222
61273,-88.5078
61274,-88.6233
61275,-89.1094
61276,-89.0007
61277,-89.1447
61278,-89.0744
61279,-89.017
61280,-89.1739
61281,-88.9011
61282,-88.8039
61283,-89.5267
61284,-89.2779
61285,-89.7557
61286,-89.1064
61287,-89.1555
61288,-89.1401
61289,-88.718
61290,-88.4307
61291,-88.8212
61292,-89.3554
61293,-89.0136
61294,-88.9745
61295,-88.8879
61296,-89.0989
61297,-89.0813
61298,-88.7747
61299,-88.7383
61300,-88.4188
61301,-88.6508
61302,-89.5692
61303,-88.9977
61304,-89.3392
61305,-89.1335
61306,-88.469
61307,-88.8123
61308,-88.7773
61309,-89.1445
61310,-88.8973
61311,-88.8766
61312,-89.0225
61313,-89.0524
61314,-88.9306
61315,-88.4959
61316,-88.9856
61317,-89.2148
61318,-88.8261
61319,-88.5981
61320,-88.8761
61321,-89.1802
61322,-88.6404
61323,-89.4851
61324,-89.1134
61325,-88.8917
61326,-88.7542
61327,-89.0573
61328,-89.1956
61329,-89.0909
61330,-88.9601
61331,-89.0821
61332,-88.8437
61333,-88.5959
61334,-88.3709
61335,-89.1159
61336,-88.6126
61337,-88.7466
61338,-88.9503
61339,-88.8369
61340,-88.3857
61341,-89.4291
61342,-89.1729
61343,-89.2266
61344,-88.6596
61345,-89.2186
61346,-89.105
61347,-88.6474
61348,-89.0457
61349,-88.9502
61350,-89.2387
61351,-89.1887
61352,-89.2429
61353,-88.8154
61354,-88.8937
61355,-88.8712
61356,-89.2186
61357,-89.2436
61358,-89.0909
61359,-88.9596
61360,-89.2522
61361,-89.2354
61362,-89.14
61363,-88.3738
61364,-88.7768
61365,-88.9794
61366,-89.0124
61367,-89.2871
61368,-88.786
61369,-89.0242
61370,-88.9076
61371,-89.1325
61372,-89.1213
61373,-88.9986
61374,-88.6384
61375,-88.5028
61376,-88.871
61377,-88.5463
61378,-89.167
61379,-88.8506
61380,-88.1557
61381,-89.2165
61382,-88.8101
61383,-88.5516
61384,-88.7633
61385,-89.3381
61386,-89.3467
61387,-88.5075
61388,-88.9464
61389,-89.0795
61390,-89.0373
61391,-89.0487
61392,-89.0017
61393,-88.5651
61394,-88.7778
61395,-88.6309
61396,-88.8345
61397,-89.3681
61398,-88.8301
61399,-89.2057
61400,-88.8201
61401,-88.8945
61402,-89.487
61403,-89.0985
61404,-88.9897
61405,-88.9427
61406,-89.528
61407,-89.339
61408,-88.7818
61409,-89.2993
61410,-89.408
61411,-88.6112
61412,-88.9505
61413,-88.782
61414,-89.2547
61415,-88.9527
61416,-88.6755
61417,-88.5636
61418,-88.9428
61419,-88.697
61420,-89.0812
61421,-89.0021
61422,-89.0145
61423,-88.7643
61424,-89.0266
61425,-88.6692
61426,-88.5654
61427,-88.6544
61428,-88.7836
61429,-89.0721
61430,-88.9159
61431,-88.6428
61432,-89.1964
61433,-88.8777
61434,-88.4976
61435,-88.9321
61436,-88.7304
61437,-89.0683
61438,-88.889
61439,-89.3339
61440,-88.9146
61441,-88.5111
61442,-89.1034
61443,-89.1851
61444,-88.9826
61445,-89.1143
61446,-89.2643
61447,-88.817
61448,-88.9901
61449,-88.877
61450,-89.0197
61451,-89.1946
61452,-88.9209
61453,-89.1626
61454,-89.018
61455,-88.8614
61456,-88.4577
61457,-88.9859
61458,-89.0857
61459,-88.5342
61460,-88.9314
61461,-89.4841
61462,-89.0196
61463,-89.3922
61464,-89.0796
61465,-88.8046
61466,-88.9724
61467,-88.5972
61468,-88.6322
61469,-89.1603
61470,-88.9297
61471,-88.8844
61472,-88.8067
61473,-88.5203
61474,-88.6527
61475,-88.9601
61476,-89.6434
61477,-88.4388
61478,-89.2773
61479,-88.8373
61480,-88.9558
61481,-88.6617
61482,-89.1224
61483,-88.6405
61484,-89.2411
61485,-89.1442
61486,-88.8153
61487,-88.812
61488,-88.7602
61489,-89.3157
61490,-88.6082
61491,-88.826
61492,-88.9789
61493,-89.0745
61494,-89.0767
61495,-88.7725
61496,-88.6626
61497,-88.5416
61498,-88.7317
61499,-88.7571
61500,-88.7574
61501,-88.9698
61502,-88.7312
61503,-89.2151
61504,-88.8077
61505,-88.7655
61506,-88.6919
61507,-89.0832
61508,-88.8409
61509,-88.9444
61510,-89.2362
61511,-88.9921
61512,-88.7339
61513,-88.8496
61514,-89.0637
61515,-89.0879
61516,-88.7921
61517,-89.1029
61518,-89.8457
61519,-89.1691
61520,-88.1981
61521,-89.2409
61522,-89.2499
61523,-88.9016
61524,-89.0249
61525,-89.4443
61526,-88.7182
61527,-89.2208
61528,-88.8352
61529,-89.0401
61530,-89.0952
61531,-88.7564
61532,-88.8143
61533,-88.8472
61534,-88.8462
61535,-88.8701
61536,-89.1685
61537,-89.0406
61538,-89.079
61539,-88.6124
61540,-88.8674
61541,-89.0939
61542,-88.7498
61543,-88.7598
61544,-88.64
61545,-88.923
61546,-88.8181
61547,-89.1068
61548,-89.2231
61549,-88.6571
61550,-88.8778
61551,-88.298
61552,-88.816
61553,-88.9413
61554,-89.0119
61555,-88.9697
61556,-88.7024
61557,-89.0817
61558,-89.4155
61559,-88.6833
61560,-88.6312
61561,-88.8796
61562,-89.1114
61563,-88.8267
61564,-88.988
61565,-89.1901
61566,-89.2792
61567,-88.7948
61568,-88.9023
61569,-88.9837
61570,-89.4302
61571,-88.8027
61572,-89.1022
61573,-89.1672
61574,-88.6872
61575,-88.9474
61576,-89.1969
61577,-88.9408
61578,-89.0612
61579,-88.6584
61580,-88.9579
61581,-88.5911
61582,-88.634
61583,-88.89
61584,-88.8061
61585,-89.1645
61586,-88.4012
61587,-89.0777
61588,-88.8553
61589,-89.3712
61590,-88.861
61591,-88.6853
61592,-88.8015
61593,-89.1359
61594,-88.8337
61595,-88.6268
61596,-88.65
61597,-89.1866
61598,-88.9005
61599,-88.6246
61600,-88.5665
61601,-88.5869
61602,-88.9893
61603,-88.8358
61604,-89.2356
61605,-89.206
61606,-88.9508
61607,-89.2361
61608,-88.7879
61609,-89.3338
61610,-88.3415
61611,-88.9803
61612,-88.4391
61613,-88.5043
61614,-89.0115
61615,-89.0765
61616,-89.1509
61617,-88.9924
61618,-88.6636
61619,-88.4024
61620,-88.7562
61621,-88.7775
61622,-89.4715
61623,-88.838
61624,-88.8041
61625,-88.6381
61626,-89.3779
61627,-88.9703
61628,-89.1002
61629,-88.7587
61630,-89.1442
61631,-88.9864
61632,-88.4029
61633,-88.8767
61634,-88.8015
61635,-89.4399
61636,-89.008
61637,-88.8276
61638,-88.599
61639,-89.0732
61640,-88.8216
61641,-88.7343
61642,-88.8539
61643,-89.1365
61644,-88.794
61645,-88.8849
61646,-88.9944
61647,-88.9481
61648,-89.0313
61649,-88.8973
61650,-88.6068
61651,-88.5585
61652,-89.0373
61653,-88.5606
61654,-89.1926
61655,-89.1921
61656,-88.5208
61657,-89.3641
61658,-88.5514
61659,-88.6178
61660,-89.0588
61661,-88.7764
61662,-88.9453
61663,-89.4894
61664,-89.1604
61665,-88.9119
61666,-88.7433
61667,-89.1796
61668,-89.1411
61669,-88.6603
61670,-89.1821
61671,-88.8721
61672,-88.8835
61673,-89.0223
61674,-88.7194
61675,-89.2533
61676,-89.0438
61677,-88.8395
61678,-88.9513
61679,-89.0516
61680,-89.3631
61681,-88.5933
61682,-88.4334
61683,-88.8372
61684,-88.9255
61685,-89.025
61686,-88.5415
61687,-88.6255
61688,-89.0243
61689,-88.7453
61690,-88.7022
61691,-88.7823
61692,-88.9501
61693,-88.9398
61694,-88.3964
61695,-88.7275
61696,-88.6098
61697,-88.6707
61698,-88.784
61699,-88.9889
61700,-88.6554
61701,-89.0757
61702,-88.8015
61703,-88.9074
61704,-88.3426
61705,-89.065
61706,-88.7821
61707,-88.5211
61708,-89.0404
61709,-88.9299
61710,-88.7629
61711,-89.3912
61712,-88.5343
61713,-88.7676
61714,-89.2492
61715,-88.4016
61716,-88.699
61717,-89.0192
61718,-89.2925
61719,-88.8138
61720,-88.8453
61721,-88.4784
61722,-88.7037
61723,-89.2257
61724,-88.5814
61725,-89.0027
61726,-88.7369
61727,-88.4871
61728,-89.0758
61729,-88.8746
61730,-88.7703
61731,-88.8964
61732,-89.0927
61733,-89.4456
61734,-89.0678
61735,-88.9907
61736,-88.9427
61737,-89.127
61738,-88.7864
61739,-88.4985
61740,-88.6128
61741,-89.152
61742,-89.004
61743,-89.1565
61744,-88.9093
61745,-88.7871
61746,-88.5824
61747,-88.6438
61748,-88.8785
61749,-89.0377
61750,-88.6399
61751,-88.6362
61752,-89.0688
61753,-89.0765
61754,-88.606
61755,-88.3943
61756,-88.5064
61757,-88.85
61758,-89.1145
61759,-88.955
61760,-89.2187
61761,-88.4131
61762,-88.6987
61763,-88.7746
61764,-88.5557
61765,-89.0045
61766,-88.7212
61767,-89.0164
61768,-88.9127
61769,-88.8375
61770,-88.8711
61771,-88.7007
61772,-89.0392
61773,-89.1611
61774,-88.8221
61775,-88.8237
61776,-89.3491
61777,-88.9615
61778,-89.0375
61779,-88.6812
61780,-88.1524
61781,-89.1113
61782,-89.3049
61783,-88.5212
61784,-88.6235
61785,-88.7101
61786,-88.801
61787,-88.8173
61788,-88.9858
61789,-88.7655
61790,-89.2035
61791,-89.2199
61792,-88.8224
61793,-89.3522
61794,-88.5847
61795,-88.8214
61796,-89.2184
61797,-89.0855
61798,-88.9527
61799,-88.653
61800,-89.2052
61801,-88.4091
61802,-89.5875
61803,-88.5646
61804,-89.1549
61805,-88.629
61806,-88.9202
61807,-89.1556
61808,-88.8962
61809,-89.1828
61810,-88.7524
61811,-88.9427
61812,-88.9836
61813,-89.1188
61814,-89.0398
61815,-88.8274
61816,-88.8028
61817,-88.4098
61818,-88.8668
61819,-89.4105
61820,-88.8683
61821,-88.8085
61822,-89.003
61823,-89.2115
61824,-89.067
61825,-89.1
61826,-88.7806
61827,-88.7312
61828,-88.813
61829,-89.0287
61830,-89.2398
61831,-89.1742
61832,-88.9426
61833,-88.6827
61834,-88.8342
61835,-89.456
61836,-88.8574
61837,-89.213
61838,-89.1346
61839,-89.8139
61840,-88.9408
61841,-88.9289
61842,-89.1524
61843,-88.4734
61844,-88.8117
61845,-88.8813
61846,-88.7881
61847,-88.8468
61848,-88.9701
61849,-88.8116
61850,-88.7387
61851,-88.8077
61852,-89.7639
61853,-88.83
61854,-88.5491
61855,-89.157
61856,-88.9875
61857,-88.6589
61858,-88.8701
61859,-89.5311
61860,-89.2889
61861,-88.3807
61862,-88.4849
61863,-89.1318
61864,-88.9678
61865,-89.336
61866,-89.3437
61867,-88.911
61868,-88.9165
61869,-88.8551
61870,-88.6886
61871,-89.5765
61872,-88.8062
61873,-88.833
61874,-88.7723
61875,-88.8529
61876,-88.8351
61877,-88.5739
61878,-88.4811
61879,-89.1727
61880,-89.0929
61881,-88.8818
61882,-88.7096
61883,-88.9803
61884,-88.664
61885,-88.8741
61886,-89.5119
61887,-88.683
61888,-88.9315
61889,-89.5507
61890,-88.9194
61891,-89.086
61892,-89.5561
61893,-89.5255
61894,-88.9808
61895,-88.8281
61896,-89.4794
61897,-89.2569
61898,-88.6682
61899,-89.3737
61900,-89.0751
61901,-89.326
61902,-88.7231
61903,-88.7473
61904,-88.9382
61905,-89.0274
61906,-88.7909
61907,-89.0945
61908,-88.9124
61909,-88.636
61910,-88.3938
61911,-89.0761
61912,-88.8769
61913,-88.5079
61914,-89.2478
61915,-89.2908
61916,-88.8928
61917,-89.1367
61918,-89.3609
61919,-88.5237
61920,-88.9168
61921,-89.0657
61922,-89.6968
61923,-89.4482
61924,-88.5646
61925,-88.9373
61926,-88.9106
61927,-88.609
61928,-88.8736
61929,-88.9218
61930,-88.617
61931,-89.0524
61932,-88.9329
61933,-88.8333
61934,-89.0221
61935,-88.9109
61936,-88.9723
61937,-88.437
61938,-89.3856
61939,-88.9056
61940,-88.7998
61941,-88.894
61942,-88.4053
61943,-88.9116
61944,-88.9049
61945,-89.0918
61946,-89.4091
61947,-88.9363
61948,-88.8348
61949,-88.8313
61950,-88.6962
61951,-88.7072
61952,-89.0714
61953,-89.3622
61954,-88.6694
61955,-88.8795
61956,-88.6781
61957,-89.137
61958,-88.6932
61959,-88.9706
61960,-88.7561
61961,-88.5395
61962,-88.6289
61963,-89.186
61964,-88.5133
61965,-89.18
61966,-88.8988
61967,-88.6116
61968,-88.7809
61969,-88.748
61970,-88.5236
61971,-88.8114
61972,-88.9622
61973,-88.7676
61974,-88.7992
61975,-88.8947
61976,-89.0673
61977,-88.6711
61978,-88.7802
61979,-88.5984
61980,-88.3606
61981,-89.1905
61982,-89.0553
61983,-88.8458
61984,-88.7995
61985,-89.3334
61986,-88.7611
61987,-88.7761
61988,-89.5303
61989,-88.7707
61990,-88.8951
61991,-89.1842
61992,-89.0058
61993,-89.2078
61994,-89.1838
61995,-88.3486
61996,-88.7263
61997,-88.7329
61998,-89.6092
61999,-88.9724
62000,-89.0682
62001,-88.8425
62002,-88.8251
62003,-89.1098
62004,-89.0588
62005,-89.0926
62006,-89.0349
62007,-88.6916
62008,-88.8173
62009,-88.587
62010,-89.0199
62011,-88.7551
62012,-88.8981
62013,-88.7956
62014,-88.4486
62015,-89.2029
62016,-88.6378
62017,-88.5538
62018,-89.2446
62019,-89.1163
62020,-88.7908
62021,-88.775
62022,-89.3873
62023,-88.8903
62024,-88.6933
62025,-88.9998
62026,-88.8644
62027,-89.1108
62028,-88.8737
62029,-89.0646
62030,-88.687
62031,-89.0973
62032,-88.7769
62033,-88.7716
62034,-88.9494
62035,-89.131
62036,-88.6697
62037,-88.8668
62038,-89.326
62039,-88.9914
62040,-88.6732
62041,-88.6669
62042,-89.3117
62043,-89.3108
62044,-88.88
62045,-88.5674
62046,-89.0516
62047,-88.9497
62048,-88.3774
62049,-88.874
62050,-89.1215
62051,-89.0125
62052,-89.2852
62053,-89.4081
62054,-88.8945
62055,-88.8017
62056,-89.1371
62057,-88.9501
62058,-89.2758
62059,-88.9379
62060,-88.4595
62061,-88.9958
62062,-88.4896
62063,-89.0607
62064,-89.3178
62065,-89.4179
62066,-88.8026
62067,-89.2364
62068,-88.867
62069,-88.8571
62070,-89.1041
62071,-88.934
62072,-89.0332
62073,-88.345
62074,-88.6927
62075,-88.4189
62076,-88.8233
62077,-89.0266
62078,-88.7869
62079,-88.9002
62080,-89.1732
62081,-88.6939
62082,-89.1605
62083,-88.8574
62084,-89.5283
62085,-88.9404
62086,-88.3009
62087,-89.3525
62088,-88.6243
62089,-89.3634
62090,-89.0473
62091,-88.7887
62092,-89.1668
62093,-88.5012
62094,-88.4844
62095,-88.931
62096,-88.7234
62097,-88.4173
62098,-89.1645
62099,-88.5783
62100,-89.087
62101,-89.0689
62102,-88.948
62103,-89.1959
62104,-89.302
62105,-88.4897
62106,-89.1218
62107,-89.0579
62108,-88.6224
62109,-88.8186
62110,-89.1675
62111,-89.3775
62112,-88.636
62113,-89.4865
62114,-88.844
62115,-89.0753
62116,-88.8606
62117,-88.9986
62118,-88.4911
62119,-88.9477
62120,-88.6105
62121,-88.7427
62122,-88.6704
62123,-89.1618
62124,-88.439
62125,-89.1237
62126,-88.9241
62127,-89.1757
62128,-89.6402
62129,-88.994
62130,-89.6114
62131,-88.6512
62132,-89.1781
62133,-88.8047
62134,-88.9158
62135,-88.6909
62136,-88.6764
62137,-88.9285
62138,-89.0789
62139,-88.7822
62140,-88.8264
62141,-88.6436
62142,-88.8513
62143,-88.7654
62144,-88.7757
62145,-88.8443
62146,-89.064
62147,-88.9187
62148,-89.0844
62149,-89.3322
62150,-88.8903
62151,-88.6584
62152,-88.6194
62153,-89.6849
62154,-88.9224
62155,-88.8845
62156,-89.1016
62157,-88.8849
62158,-88.5422
62159,-89.1746
62160,-89.0132
62161,-88.285
62162,-88.8786
62163,-89.1838
62164,-88.5557
62165,-89.4936
62166,-88.9138
62167,-89.0409
62168,-88.7004
62169,-89.8468
62170,-88.9206
62171,-88.5139
62172,-89.1639
62173,-89.4603
62174,-88.8241
62175,-89.1174
62176,-88.7332
62177,-88.7252
62178,-88.9559
62179,-89.1986
62180,-88.8662
62181,-89.0097
62182,-88.8879
62183,-88.918
62184,-88.8198
62185,-89.087
62186,-88.2786
62187,-89.0085
62188,-88.918
62189,-89.1433
62190,-89.5174
62191,-88.6966
62192,-89.0202
62193,-88.6973
62194,-88.7903
62195,-88.5676
62196,-88.7029
62197,-88.6083
62198,-89.037
62199,-88.4589
62200,-89.0407
62201,-88.8012
62202,-89.1257
62203,-89.0179
62204,-88.9666
62205,-89.2923
62206,-88.7826
62207,-88.9078
62208,-88.8035
62209,-89.0275
62210,-88.5522
62211,-88.8272
62212,-88.8696
62213,-89.1414
62214,-89.1478
62215,-88.5733
62216,-88.9941
62217,-89.025
62218,-89.3243
62219,-88.5947
62220,-88.8108
62221,-89.1141
62222,-89.2083
62223,-88.6868
62224,-88.8434
62225,-89.0932
62226,-88.481
62227,-88.8666
62228,-89.0064
62229,-89.0364
62230,-89.1522
62231,-89.361
62232,-88.5982
62233,-88.7069
62234,-89.4902
62235,-88.9478
62236,-89.4714
62237,-88.7309
62238,-88.8394
62239,-88.6377
62240,-88.7682
62241,-88.4489
62242,-88.5951
62243,-88.7368
62244,-88.7304
62245,-89.2536
62246,-88.8095
62247,-89.0157
62248,-89.0436
62249,-88.6205
62250,-89.1606
62251,-89.0861
62252,-88.5786
62253,-88.4488
62254,-88.4608
62255,-88.7772
62256,-88.8274
62257,-89.1166
62258,-88.7368
62259,-89.2785
62260,-88.3052
62261,-88.8339
62262,-88.955
62263,-88.804
62264,-88.7683
62265,-88.5919
62266,-88.7795
62267,-88.5719
62268,-88.9029
62269,-88.891
62270,-88.9946
62271,-89.0495
62272,-89.484
62273,-88.6339
62274,-89.0398
62275,-88.4639
62276,-89.0896
62277,-88.6493
62278,-88.7795
62279,-89.0001
62280,-89.1483
62281,-88.4957
62282,-89.2542
62283,-88.912
62284,-88.5286
62285,-88.6077
62286,-89.0734
62287,-88.7888
62288,-89.1724
62289,-89.1809
62290,-89.0693
62291,-88.7998
62292,-88.6661
62293,-88.6399
62294,-88.7905
62295,-88.5118
62296,-88.6741
62297,-88.7471
62298,-89.0911
62299,-89.1259
62300,-88.9622
62301,-88.8714
62302,-89.1236
62303,-88.7685
62304,-88.5452
62305,-88.7245
62306,-88.7062
62307,-89.0323
62308,-89.2261
62309,-89.0182
62310,-88.5284
62311,-88.9695
62312,-88.3381
62313,-88.8172
62314,-88.6741
62315,-89.2632
62316,-88.8238
62317,-88.2398
62318,-88.5389
62319,-88.9175
62320,-89.0056
62321,-89.1059
62322,-88.9065
62323,-88.5152
62324,-89.4118
62325,-89.2683
62326,-88.5321
62327,-88.9152
62328,-88.9274
62329,-89.2324
62330,-89.1699
62331,-88.3744
62332,-89.0101
62333,-88.6832
62334,-88.9767
62335,-88.6423
62336,-89.0034
62337,-89.2645
62338,-88.7788
62339,-89.0456
62340,-89.2211
62341,-88.8829
62342,-88.9984
62343,-88.6841
62344,-89.0805
62345,-88.2762
62346,-89.2431
62347,-89.0032
62348,-88.8902
62349,-88.4638
62350,-89.0933
62351,-88.9796
62352,-88.8853
62353,-89.0504
62354,-88.9051
62355,-89.0679
62356,-88.6204
62357,-88.75
62358,-88.8183
62359,-88.9641
62360,-88.958
62361,-88.6825
62362,-89.4575
62363,-88.6987
62364,-89.1079
62365,-89.158
62366,-88.8805
62367,-89.2238
62368,-88.967
62369,-88.8929
62370,-88.6475
62371,-88.8277
62372,-88.6752
62373,-88.8358
62374,-88.8728
62375,-88.682
62376,-89.2413
62377,-88.8954
62378,-89.2293
62379,-88.7963
62380,-88.8473
62381,-89.0709
62382,-88.8997
62383,-88.4731
62384,-88.5256
62385,-89.16
62386,-88.8533
62387,-88.7297
62388,-88.5891
62389,-88.8185
62390,-88.8333
62391,-88.6175
62392,-89.204
62393,-89.4017
62394,-88.8553
62395,-89.0972
62396,-88.7604
62397,-89.3549
62398,-89.0019
62399,-88.9895
62400,-89.145
62401,-88.5622
62402,-89.1712
62403,-89.4687
62404,-89.3442
62405,-88.7023
62406,-89.0051
62407,-88.9039
62408,-88.979
62409,-89.1684
62410,-89.0869
62411,-88.8759
62412,-88.8099
62413,-89.2664
62414,-89.3502
62415,-88.7167
62416,-89.0915
62417,-88.7348
62418,-89.0283
62419,-88.7577
62420,-89.3222
62421,-88.9292
62422,-88.8258
62423,-89.0352
62424,-88.721
62425,-88.385
62426,-88.7158
62427,-88.7851
62428,-88.8678
62429,-88.6547
62430,-88.6927
62431,-88.8507
62432,-88.8063
62433,-89.139
62434,-88.9874
62435,-88.5769
62436,-89.0417
62437,-89.2046
62438,-88.7185
62439,-88.5169
62440,-89.3244
62441,-88.9426
62442,-88.7138
62443,-89.4693
62444,-89.11
62445,-88.2893
62446,-88.7105
62447,-89.0449
62448,-88.8857
62449,-88.5916
62450,-88.84
62451,-88.7944
62452,-89.2933
62453,-88.9572
62454,-88.7401
62455,-89.3376
62456,-88.7409
62457,-88.6993
62458,-88.8483
62459,-88.9114
62460,-89.005
62461,-88.5547
62462,-88.9397
62463,-88.9695
62464,-88.998
62465,-88.905
62466,-88.9129
62467,-88.5584
62468,-88.8871
62469,-88.6559
62470,-88.7085
62471,-89.2825
62472,-89.3135
62473,-88.8609
62474,-89.2853
62475,-89.1771
62476,-88.9653
62477,-88.9986
62478,-88.9897
62479,-88.8472
62480,-89.2156
62481,-88.6066
62482,-89.3614
62483,-89.0905
62484,-89.1221
62485,-88.729
62486,-88.4784
62487,-88.5798
62488,-88.6786
62489,-88.7543
62490,-88.6674
62491,-88.6889
62492,-89.0464
62493,-88.782
62494,-89.1622
62495,-88.493
62496,-88.7564
62497,-88.8764
62498,-89.1507
62499,-89.1687
62500,-88.8581
62501,-89.5345
62502,-88.8499
62503,-89.1474
62504,-88.4778
62505,-88.8341
62506,-88.4719
62507,-89.072
