Frequency (Hz) - V-in (PSD),Power (dB) - V-in (PSD)
6211,-75.5967
6212,-75.8755
6213,-75.6494
6214,-75.0572
6215,-75.1303
6216,-75.9925
6217,-75.6427
6218,-75.9829
6219,-75.8702
6220,-75.833
6221,-75.5146
6222,-75.6218
6223,-75.4176
6224,-75.0974
6225,-75.6488
6226,-75.8787
6227,-75.2385
6228,-75.6274
6229,-75.5235
6230,-75.6365
6231,-75.8591
6232,-76.299
6233,-75.8721
6234,-75.5214
6235,-75.944
6236,-75.4896
6237,-75.9583
6238,-75.6011
6239,-75.4135
6240,-75.551
6241,-75.5925
6242,-75.8336
6243,-76.0746
6244,-75.6529
6245,-75.6659
6246,-75.447
6247,-75.6997
6248,-75.7649
6249,-75.6645
6250,-75.6232
6251,-75.5921
6252,-75.8114
6253,-76.0437
6254,-75.935
6255,-76.1283
6256,-76.2117
6257,-75.6333
6258,-75.5846
6259,-75.7883
6260,-75.7125
6261,-75.53
6262,-75.7389
6263,-75.9961
6264,-76.5636
6265,-75.5122
6266,-75.9847
6267,-75.9082
6268,-75.9546
6269,-75.5093
6270,-75.787
6271,-76.0917
6272,-76.2142
6273,-76.0817
6274,-75.7818
6275,-75.7816
6276,-76.0916
6277,-75.5734
6278,-75.5923
6279,-76.2426
6280,-75.726
6281,-75.5654
6282,-75.9751
6283,-75.7818
6284,-75.7779
6285,-75.7555
6286,-75.6179
6287,-75.52
6288,-76.0521
6289,-76.0108
6290,-75.5453
6291,-75.6329
6292,-75.8728
6293,-75.27
6294,-75.5051
6295,-76.0151
6296,-75.6992
6297,-75.6303
6298,-75.8266
6299,-75.7489
6300,-75.8743
6301,-75.8989
6302,-75.9703
6303,-75.9881
6304,-75.8864
6305,-75.525
6306,-76.0418
6307,-75.8611
6308,-75.9011
6309,-75.7458
6310,-76.0109
6311,-75.9266
6312,-76.0342
6313,-75.8428
6314,-75.5663
6315,-75.407
6316,-75.7812
6317,-76.5156
6318,-75.8108
6319,-76.1326
6320,-75.9215
6321,-75.4364
6322,-75.8256
6323,-76.4899
6324,-76.2293
6325,-75.3151
6326,-75.3478
6327,-75.8609
6328,-76.1264
6329,-75.9838
6330,-75.9156
6331,-75.6231
6332,-75.7636
6333,-75.448
6334,-75.9126
6335,-75.8743
6336,-76.4
6337,-75.6016
6338,-75.918
6339,-76.1587
6340,-76.6238
6341,-75.6731
6342,-76.4626
6343,-75.981
6344,-75.9254
6345,-76.1826
6346,-75.3306
6347,-76.3498
6348,-76.0847
6349,-75.5704
6350,-75.3162
6351,-75.6402
6352,-75.6545
6353,-76.5028
6354,-76.0198
6355,-76.3505
6356,-75.7602
6357,-76.5168
6358,-75.6481
6359,-75.8855
6360,-76.2781
6361,-76.3815
6362,-76.3843
6363,-76.4942
6364,-75.9334
6365,-76.3773
6366,-76.0165
6367,-76.1831
6368,-76.261
6369,-75.8902
6370,-76.6848
6371,-76.1801
6372,-75.7209
6373,-76.345
6374,-75.9858
6375,-76.65
6376,-76.275
6377,-76.0686
6378,-75.9332
6379,-75.8185
6380,-75.9136
6381,-76.1137
6382,-76.2309
6383,-75.8184
6384,-76.4374
6385,-75.9759
6386,-76.2467
6387,-76.0548
6388,-75.6843
6389,-76.7319
6390,-76.053
6391,-76.1769
6392,-76.2645
6393,-76.1739
6394,-76.2003
6395,-75.9671
6396,-76.0627
6397,-75.7851
6398,-76.0765
6399,-76.1644
6400,-75.556
6401,-75.7971
6402,-76.6092
6403,-76.2487
6404,-76.0245
6405,-75.3816
6406,-76.2522
6407,-76.3828
6408,-75.8541
6409,-76.1915
6410,-76.6172
6411,-76.5938
6412,-76.279
6413,-76.792
6414,-76.4779
6415,-76.6522
6416,-76.1667
6417,-75.985
6418,-75.9223
6419,-75.9438
6420,-75.8554
6421,-75.8538
6422,-76.2818
6423,-76.1318
6424,-76.4668
6425,-75.9987
6426,-75.9773
6427,-76.4489
6428,-76.1113
6429,-75.7589
6430,-76.3042
6431,-76.361
6432,-75.6981
6433,-75.6214
6434,-75.6677
6435,-76.0911
6436,-76.5487
6437,-76.2689
6438,-76.4762
6439,-76.3722
6440,-76.4841
6441,-75.851
6442,-76.2678
6443,-75.9973
6444,-76.2075
6445,-76.2619
6446,-76.0841
6447,-75.9069
6448,-76.6313
6449,-76.0929
6450,-76.4371
6451,-76.3581
6452,-76.0624
6453,-75.9049
6454,-76.2888
6455,-76.2591
6456,-76.369
6457,-75.9887
6458,-76.9213
6459,-76.3718
6460,-76.7404
6461,-76.0178
6462,-76.9143
6463,-76.0138
6464,-76.4794
6465,-76.77
6466,-76.1965
6467,-76.0547
6468,-76.2231
6469,-75.7248
6470,-76.7108
6471,-76.3386
6472,-76.4715
6473,-75.7782
6474,-76.6657
6475,-76.3437
6476,-76.0583
6477,-76.1617
6478,-76.585
6479,-76.1738
6480,-76.4107
6481,-76.5085
6482,-76.4452
6483,-76.3209
6484,-76.6526
6485,-76.0438
6486,-76.3414
6487,-76.4078
6488,-75.9747
6489,-76.4057
6490,-76.0691
6491,-76.5935
6492,-76.3638
6493,-76.3717
6494,-76.3532
6495,-76.1793
6496,-76.3169
6497,-76.0936
6498,-76.8383
6499,-76.4779
6500,-75.8301
6501,-76.1083
6502,-76.3113
6503,-76.2328
6504,-76.612
6505,-76.5128
6506,-76.2856
6507,-76.2388
6508,-76.4353
6509,-76.4011
6510,-76.1211
6511,-76.1665
6512,-76.7717
6513,-76.5849
6514,-76.3638
6515,-76.6256
6516,-76.341
6517,-76.3468
6518,-76.5871
6519,-76.151
6520,-75.9653
6521,-76.6039
6522,-76.8206
6523,-76.563
6524,-76.7062
6525,-76.3165
6526,-75.8572
6527,-76.7867
6528,-76.5289
6529,-76.2903
6530,-76.4958
6531,-76.7833
6532,-76.0515
6533,-76.1441
6534,-76.1912
6535,-76.2354
6536,-76.5718
6537,-76.3748
6538,-76.7015
6539,-76.2812
6540,-76.726
6541,-76.5045
6542,-76.7362
6543,-76.8373
6544,-76.243
6545,-76.2365
6546,-76.7923
6547,-76.5967
6548,-76.6769
6549,-76.5725
6550,-76.4567
6551,-76.7686
6552,-76.6444
6553,-76.7283
6554,-76.6416
6555,-76.1841
6556,-76.3698
6557,-76.2511
6558,-77.0056
6559,-76.4242
6560,-76.7546
6561,-76.1676
6562,-76.6404
6563,-76.5734
6564,-76.552
6565,-76.6051
6566,-76.0899
6567,-76.4596
6568,-76.5861
6569,-77.0924
6570,-76.3459
6571,-77.0541
6572,-76.6981
6573,-75.8239
6574,-76.6216
6575,-77.1991
6576,-76.6056
6577,-76.3552
6578,-76.9494
6579,-77.2539
6580,-76.9341
6581,-76.3641
6582,-76.7236
6583,-76.3235
6584,-76.8658
6585,-76.2462
6586,-76.2234
6587,-76.9171
6588,-76.7577
6589,-76.9057
6590,-76.6436
6591,-76.8988
6592,-76.2334
6593,-76.4542
6594,-76.6919
6595,-76.538
6596,-77.0376
6597,-76.3924
6598,-76.5998
6599,-76.8798
6600,-76.6273
6601,-76.8461
6602,-76.8582
6603,-76.789
6604,-76.4909
6605,-76.7129
6606,-76.0898
6607,-76.6341
6608,-76.6254
6609,-76.9608
6610,-76.7343
6611,-76.8533
6612,-76.9114
6613,-76.4718
6614,-76.6843
6615,-76.9106
6616,-77.0159
6617,-76.4996
6618,-76.8328
6619,-77.2433
6620,-77.0995
6621,-76.8391
6622,-76.7873
6623,-76.6964
6624,-76.6727
6625,-76.6625
6626,-76.7246
6627,-76.5792
6628,-76.8799
6629,-77.1878
6630,-76.7643
6631,-76.952
6632,-76.8375
6633,-76.344
6634,-76.4876
6635,-76.4765
6636,-76.3685
6637,-76.7797
6638,-76.4954
6639,-76.6639
6640,-76.7115
6641,-76.8836
6642,-76.4124
6643,-77.1361
6644,-76.5857
6645,-75.995
6646,-76.5841
6647,-77.2985
6648,-76.8305
6649,-76.3083
6650,-76.8107
6651,-76.4947
6652,-76.9369
6653,-76.2827
6654,-76.5305
6655,-76.7914
6656,-77.3076
6657,-77.0509
6658,-77.0795
6659,-76.6246
6660,-76.8262
6661,-76.6439
6662,-76.4727
6663,-76.4466
6664,-76.7567
6665,-76.6421
6666,-76.6151
6667,-76.8117
6668,-76.7927
6669,-76.4838
6670,-76.482
6671,-76.6845
6672,-76.6178
6673,-76.3575
6674,-76.6931
6675,-76.9202
6676,-77.0195
6677,-76.7789
6678,-77.0428
6679,-76.428
6680,-77.2208
6681,-76.6288
6682,-76.8129
6683,-76.3478
6684,-77.0852
6685,-76.9342
6686,-76.8792
6687,-76.8288
6688,-76.8943
6689,-76.7169
6690,-77.0852
6691,-77.2623
6692,-76.9168
6693,-76.7579
6694,-76.5495
6695,-76.6412
6696,-76.6338
6697,-76.8607
6698,-77.0267
6699,-76.8189
6700,-77.4891
6701,-76.4922
6702,-77.0428
6703,-76.8609
6704,-76.4379
6705,-77.2366
6706,-76.8419
6707,-76.9563
6708,-76.784
6709,-77.8815
6710,-76.4931
6711,-76.7548
6712,-76.9244
6713,-77.6625
6714,-76.9797
6715,-76.964
6716,-77.2596
6717,-76.4808
6718,-76.2505
6719,-76.7853
6720,-76.8392
6721,-77.3897
6722,-76.8979
6723,-76.19
6724,-76.9094
6725,-77.3975
6726,-77.0158
6727,-77.1189
6728,-76.3423
6729,-76.7751
6730,-76.5033
6731,-77.2651
6732,-77.0606
6733,-77.1505
6734,-76.8744
6735,-76.7166
6736,-76.704
6737,-76.771
6738,-77.0397
6739,-77.6414
6740,-76.8739
6741,-76.8522
6742,-76.8381
6743,-76.8754
6744,-77.0737
6745,-77.0422
6746,-76.7807
6747,-77.3469
6748,-76.7979
6749,-77.1554
6750,-77.0311
6751,-76.9607
6752,-76.9283
6753,-77.1428
6754,-76.589
6755,-77.2037
6756,-76.4782
6757,-76.5076
6758,-77.5274
6759,-76.7749
6760,-76.9361
6761,-76.5979
6762,-76.7618
6763,-77.3256
6764,-76.7802
6765,-76.9914
6766,-76.3291
6767,-77.0149
6768,-76.7495
6769,-76.9284
6770,-77.0106
6771,-76.5779
6772,-77.0902
6773,-76.6903
6774,-77.3532
6775,-77.0841
6776,-76.909
6777,-77.1006
6778,-77.2564
6779,-76.7855
6780,-76.8123
6781,-76.7615
6782,-77.2393
6783,-77.6018
6784,-76.7957
6785,-76.8379
6786,-77.278
6787,-76.9435
6788,-77.0398
6789,-77.1705
6790,-77.1988
6791,-76.676
6792,-77.0494
6793,-76.9303
6794,-77.2417
6795,-76.8088
6796,-77.3752
6797,-77.4412
6798,-77.5251
6799,-76.8016
6800,-77.2663
6801,-76.9342
6802,-77.216
6803,-77.3009
6804,-77.2332
6805,-76.757
6806,-77.5934
6807,-77.0586
6808,-77.0326
6809,-77.2359
6810,-77.7748
6811,-77.1158
6812,-77.4438
6813,-77.0364
6814,-76.763
6815,-77.0467
6816,-76.4274
6817,-77.4107
6818,-77.143
6819,-77.8632
6820,-77.1877
6821,-77.396
6822,-77.0038
6823,-77.5165
6824,-77.294
6825,-77.4113
6826,-77.1075
6827,-76.9715
6828,-77.0904
6829,-77.3836
6830,-77.1806
6831,-77.1614
6832,-77.0876
6833,-77.1631
6834,-77.0694
6835,-77.3161
6836,-77.3426
6837,-77.1656
6838,-77.6008
6839,-77.1468
6840,-77.2298
6841,-77.5902
6842,-76.7664
6843,-77.55
6844,-77.8291
6845,-77.176
6846,-77.3915
6847,-77.8142
6848,-76.5448
6849,-77.6831
6850,-77.6247
6851,-76.8636
6852,-77.2446
6853,-77.441
6854,-77.319
6855,-77.8707
6856,-76.8503
6857,-77.3601
6858,-77.114
6859,-77.1361
6860,-77.2735
6861,-77.3188
6862,-76.9135
6863,-76.8739
6864,-77.8881
6865,-77.2868
6866,-77.4523
6867,-77.1473
6868,-77.2569
6869,-77.416
6870,-77.2903
6871,-77.4435
6872,-77.6133
6873,-77.0639
6874,-77.7453
6875,-76.981
6876,-77.6448
6877,-76.988
6878,-77.5033
6879,-77.4213
6880,-77.3962
6881,-77.467
6882,-77.1416
6883,-77.1413
6884,-77.2231
6885,-77.1237
6886,-77.4056
6887,-76.5466
6888,-77.5676
6889,-77.1298
6890,-77.2287
6891,-77.1416
6892,-77.1128
6893,-77.3377
6894,-77.2427
6895,-77.2544
6896,-77.3576
6897,-77.5815
6898,-77.4883
6899,-77.1782
6900,-77.2276
6901,-77.2855
6902,-77.1219
6903,-77.569
6904,-77.8185
6905,-77.2429
6906,-77.5121
6907,-77.2991
6908,-77.3724
6909,-77.443
6910,-77.7601
6911,-77.9897
6912,-77.3423
6913,-77.0514
6914,-77.2023
6915,-77.6758
6916,-77.471
6917,-77.667
6918,-77.8264
6919,-77.4471
6920,-77.6736
6921,-77.2628
6922,-77.2871
6923,-77.2828
6924,-77.2253
6925,-77.9925
6926,-76.9087
6927,-77.0346
6928,-77.4191
6929,-77.8538
6930,-77.5313
6931,-77.7348
6932,-77.8195
6933,-77.122
6934,-77.4417
6935,-77.4419
6936,-77.8395
6937,-77.485
6938,-77.5822
6939,-77.8192
6940,-77.2295
6941,-77.5805
6942,-77.4925
6943,-77.5207
6944,-78.0652
6945,-77.0411
6946,-77.0958
6947,-77.273
6948,-77.1841
6949,-77.6838
6950,-76.9759
6951,-76.909
6952,-77.6673
6953,-77.6467
6954,-78.0572
6955,-77.3415
6956,-77.9667
6957,-77.2206
6958,-77.1136
6959,-76.8069
6960,-77.6566
6961,-77.1203
6962,-77.3592
6963,-77.1485
6964,-77.7746
6965,-77.3715
6966,-77.6817
6967,-77.8108
6968,-77.1086
6969,-78.2084
6970,-77.991
6971,-77.4254
6972,-77.9776
6973,-77.6856
6974,-77.5656
6975,-77.6224
6976,-77.3039
6977,-77.5187
6978,-77.0787
6979,-77.362
6980,-78.326
6981,-77.3011
6982,-77.6585
6983,-77.3613
6984,-77.7279
6985,-77.2674
6986,-77.8583
6987,-77.31
6988,-77.3941
6989,-77.5787
6990,-77.6545
6991,-77.824
6992,-77.8733
6993,-77.5034
6994,-77.9792
6995,-77.8488
6996,-77.48
6997,-77.1942
6998,-77.1839
6999,-77.9458
7000,-77.695
7001,-77.4876
7002,-77.5231
7003,-77.5968
7004,-77.3007
7005,-77.1532
7006,-77.5579
7007,-77.5067
7008,-77.559
7009,-77.2287
7010,-77.489
7011,-78.084
7012,-77.4401
7013,-78.1625
7014,-77.9535
7015,-77.4576
7016,-77.5804
7017,-77.8086
7018,-77.3844
7019,-77.7351
7020,-78.0406
7021,-77.3969
7022,-77.8435
7023,-77.7774
7024,-77.7091
7025,-77.7306
7026,-77.3568
7027,-78.0753
7028,-77.5276
7029,-77.6474
7030,-77.8684
7031,-77.6786
7032,-77.5754
7033,-77.6611
7034,-77.5816
7035,-77.2444
7036,-78.09
7037,-78.1072
7038,-77.7122
7039,-77.6391
7040,-77.9075
7041,-77.9704
7042,-77.7109
7043,-77.1927
7044,-77.8784
7045,-77.4978
7046,-77.4574
7047,-77.2254
7048,-77.4328
7049,-77.8624
7050,-77.5075
7051,-77.8971
7052,-77.7172
7053,-77.6332
7054,-77.7005
7055,-77.596
7056,-77.7292
7057,-77.8164
7058,-77.5366
7059,-78.2894
7060,-77.8886
7061,-77.5219
7062,-77.8674
7063,-77.8514
7064,-77.9503
7065,-77.7375
7066,-77.7067
7067,-78.2346
7068,-77.1787
7069,-77.3474
7070,-77.4119
7071,-78.569
7072,-77.8874
7073,-77.5027
7074,-77.2254
7075,-77.7053
7076,-77.5965
7077,-77.4276
7078,-77.5309
7079,-77.4674
7080,-77.6444
7081,-77.146
7082,-78.0961
7083,-77.7106
7084,-78.2329
7085,-77.5907
7086,-77.7085
7087,-77.9496
7088,-77.3809
7089,-77.5776
7090,-77.8834
7091,-78.0776
7092,-77.529
7093,-77.9077
7094,-77.7867
7095,-77.9704
7096,-77.6041
7097,-78.3061
7098,-77.9025
7099,-77.8783
7100,-77.5398
7101,-78.2801
7102,-77.5798
7103,-77.8302
7104,-77.7638
7105,-77.7549
7106,-77.572
7107,-77.8295
7108,-77.7894
7109,-77.4859
7110,-77.9619
7111,-77.9602
7112,-78.2581
7113,-77.533
7114,-78.0153
7115,-77.8577
7116,-77.6393
7117,-77.7093
7118,-77.8379
7119,-77.7318
7120,-78.1426
7121,-78.2479
7122,-77.4225
7123,-77.477
7124,-78.0986
7125,-77.6349
7126,-77.6589
7127,-77.8511
7128,-77.7561
7129,-78.1349
7130,-78.0988
7131,-78.037
7132,-77.8643
7133,-77.8626
7134,-77.6722
7135,-77.5246
7136,-77.738
7137,-77.5868
7138,-77.8967
7139,-78.2192
7140,-78.1021
7141,-78.1962
7142,-77.9844
7143,-77.8998
7144,-77.9323
7145,-77.5201
7146,-77.8883
7147,-77.6982
7148,-77.6723
7149,-77.8855
7150,-77.884
7151,-77.6161
7152,-77.8115
7153,-77.9663
7154,-77.7226
7155,-77.9639
7156,-78.2289
7157,-78.1787
7158,-77.9647
7159,-77.7076
7160,-77.7392
7161,-77.7146
7162,-78.0424
7163,-78.1283
7164,-78.3261
7165,-78.2018
7166,-77.9123
7167,-78.0524
7168,-78.0416
7169,-77.7199
7170,-77.9913
7171,-78.3109
7172,-77.9413
7173,-77.5061
7174,-78.0139
7175,-78.3161
7176,-77.7806
7177,-78.5175
7178,-77.9875
7179,-78.2088
7180,-77.6338
7181,-77.9607
7182,-77.5369
7183,-78.0034
7184,-77.9209
7185,-78.2882
7186,-78.1256
7187,-78.5263
7188,-77.712
7189,-78.1305
7190,-78.0598
7191,-77.9581
7192,-78.22
7193,-78.0617
7194,-78.1647
7195,-77.7114
7196,-78.0691
7197,-77.5728
7198,-77.9675
7199,-77.9275
7200,-78.3668
7201,-77.7852
7202,-78.331
7203,-78.0906
7204,-78.0018
7205,-77.6491
7206,-77.7412
7207,-77.9088
7208,-77.9448
7209,-78.3968
7210,-78.2256
7211,-77.8321
7212,-77.9892
7213,-78.4744
7214,-77.7569
7215,-77.3847
7216,-78.0223
7217,-78.151
7218,-78.8454
7219,-77.8031
7220,-77.7931
7221,-78.0592
7222,-77.8646
7223,-78.3205
7224,-77.8877
7225,-77.7535
7226,-78.3293
7227,-77.7716
7228,-77.9708
7229,-78.2185
7230,-77.4657
7231,-78.2823
7232,-78.0454
7233,-78.1
7234,-77.9182
7235,-78.602
7236,-78.5015
7237,-78.576
7238,-78.0287
7239,-78.291
7240,-77.885
7241,-78.1813
7242,-77.6188
7243,-77.7811
7244,-78.1155
7245,-77.7104
7246,-78.5598
7247,-77.7931
7248,-78.1082
7249,-78.0157
7250,-78.0654
7251,-78.3916
7252,-77.8309
7253,-77.9131
7254,-78.0558
7255,-77.7874
7256,-78.2601
7257,-78.3439
7258,-78.0229
7259,-78.1838
7260,-78.1928
7261,-78.7587
7262,-78.175
7263,-78.0749
7264,-78.4524
7265,-77.4918
7266,-78.1818
7267,-78.2984
7268,-77.8947
7269,-78.0961
7270,-78.076
7271,-78.2302
7272,-78.5401
7273,-78.5872
7274,-78.2051
7275,-78.3879
7276,-78.0507
7277,-78.6473
7278,-78.0357
7279,-78.6056
7280,-78.5038
7281,-77.9455
7282,-78.1618
7283,-78.244
7284,-78.3409
7285,-78.0892
7286,-78.324
7287,-77.728
7288,-78.8026
7289,-77.6985
7290,-78.4605
7291,-78.2589
7292,-78.3852
7293,-78.0805
7294,-77.681
7295,-77.8588
7296,-78.5087
7297,-78.2844
7298,-78.0417
7299,-78.1758
7300,-78.1148
7301,-77.7168
7302,-78.395
7303,-78.6385
7304,-78.3474
7305,-78.3498
7306,-78.5295
7307,-78.2553
7308,-78.8706
7309,-78.5003
7310,-78.3524
7311,-78.1646
7312,-77.8819
7313,-78.1683
7314,-78.2951
7315,-78.6046
7316,-78.3028
7317,-78.1984
7318,-78.4888
7319,-78.1934
7320,-78.5463
7321,-78.3695
7322,-78.3361
7323,-77.7161
7324,-77.9264
7325,-78.2272
7326,-78.7047
7327,-78.514
7328,-78.0276
7329,-78.4531
7330,-78.3676
7331,-78.2027
7332,-78.1524
7333,-78.32
7334,-78.7322
7335,-78.2542
7336,-78.3
7337,-78.3287
7338,-78.2202
7339,-78.6897
7340,-78.1584
7341,-78.431
7342,-78.6037
7343,-78.1022
7344,-78.4864
7345,-78.235
7346,-78.506
7347,-78.446
7348,-78.3021
7349,-78.4563
7350,-78.6398
7351,-78.2785
7352,-78.4963
7353,-77.8017
7354,-78.6043
7355,-77.4869
7356,-78.2822
7357,-78.3644
7358,-78.2028
7359,-78.0414
7360,-78.3375
7361,-79.0623
7362,-78.3548
7363,-78.8007
7364,-78.5242
7365,-78.4018
7366,-78.126
7367,-78.3634
7368,-78.329
7369,-78.6289
7370,-78.612
7371,-78.3526
7372,-78.6112
7373,-78.1736
7374,-78.4243
7375,-78.2549
7376,-77.9778
7377,-78.2275
7378,-78.1355
7379,-78.0604
7380,-78.4435
7381,-78.6887
7382,-78.0495
7383,-78.224
7384,-78.0903
7385,-78.1858
7386,-78.399
7387,-78.7457
7388,-78.156
7389,-78.5651
7390,-78.8577
7391,-78.3029
7392,-78.4669
7393,-78.6678
7394,-78.1739
7395,-78.6705
7396,-78.5179
7397,-78.6488
7398,-78.838
7399,-78.9174
7400,-78.0494
7401,-78.0526
7402,-79.0483
7403,-78.0021
7404,-78.9143
7405,-78.5132
7406,-78.6125
7407,-78.2745
7408,-78.4337
7409,-78.2689
7410,-78.4269
7411,-78.8319
7412,-77.9653
7413,-78.4176
7414,-78.4476
7415,-78.2433
7416,-78.3241
7417,-78.3239
7418,-78.5027
7419,-78.2988
7420,-78.1774
7421,-78.5038
7422,-78.4026
7423,-78.2284
7424,-78.909
7425,-78.1996
7426,-78.5338
7427,-78.2094
7428,-78.5862
7429,-78.3515
7430,-77.9556
7431,-78.7345
7432,-79.1102
7433,-78.0547
7434,-79.1491
7435,-77.7321
7436,-78.7487
7437,-78.3741
7438,-77.9061
7439,-78.0521
7440,-78.8245
7441,-78.422
7442,-78.6516
7443,-78.8283
7444,-78.6551
7445,-79.2351
7446,-79.0567
7447,-78.376
7448,-78.4647
7449,-78.6391
7450,-78.6921
7451,-78.975
7452,-78.6658
7453,-78.4139
7454,-78.4497
7455,-79.0529
7456,-78.7523
7457,-78.1659
7458,-78.5302
7459,-78.5328
7460,-78.5554
7461,-78.4249
7462,-78.6798
7463,-78.7776
7464,-78.9991
7465,-78.3806
7466,-78.5972
7467,-78.7751
7468,-78.334
7469,-78.4663
7470,-78.5243
7471,-79.1241
7472,-78.4944
7473,-78.087
7474,-78.7612
7475,-78.6977
7476,-78.9851
7477,-78.6558
7478,-78.4532
7479,-78.3177
7480,-78.4672
7481,-79.09
7482,-79.0335
7483,-79.0958
7484,-78.6422
7485,-78.8337
7486,-78.5059
7487,-78.2506
7488,-78.2088
7489,-78.3552
7490,-78.801
7491,-78.6094
7492,-78.3406
7493,-78.5378
7494,-78.6535
7495,-78.1913
7496,-78.8648
7497,-78.6747
7498,-78.4915
7499,-78.1364
7500,-78.6124
7501,-78.3548
7502,-79.144
7503,-78.5194
7504,-78.1913
7505,-78.685
7506,-78.8676
7507,-78.1281
7508,-78.5861
7509,-78.9084
7510,-78.7815
7511,-78.9597
7512,-78.6197
7513,-78.7739
7514,-78.8127
7515,-78.2143
7516,-78.5118
7517,-77.798
7518,-78.8133
7519,-78.5428
7520,-78.6806
7521,-78.5113
7522,-78.9693
7523,-78.3577
7524,-78.6053
7525,-78.8954
7526,-78.3319
7527,-78.9307
7528,-78.2528
7529,-78.7611
7530,-78.8965
7531,-78.4853
7532,-78.5117
7533,-78.7175
7534,-78.6342
7535,-78.5359
7536,-79.0304
7537,-78.6302
7538,-78.7403
7539,-78.448
7540,-78.7889
7541,-79.1036
7542,-78.7
7543,-78.6015
7544,-78.7352
7545,-78.8273
7546,-78.6239
7547,-78.6041
7548,-78.7606
7549,-78.8027
7550,-78.8572
7551,-79.1657
7552,-78.7585
7553,-78.5318
7554,-78.6909
7555,-78.7527
7556,-79.2659
7557,-78.3367
7558,-79.2773
7559,-78.7178
7560,-78.7063
7561,-78.8155
7562,-79.0132
7563,-78.5768
7564,-79.0513
7565,-79.4364
7566,-79.1342
7567,-78.8405
7568,-79.2939
7569,-78.7511
7570,-78.2397
7571,-78.4651
7572,-78.6539
7573,-78.6033
7574,-78.7554
7575,-78.6118
7576,-78.3063
7577,-79.0891
7578,-78.6054
7579,-78.925
7580,-79.2812
7581,-78.7334
7582,-78.5435
7583,-78.447
7584,-78.6867
7585,-78.7599
7586,-79.0086
7587,-78.7784
7588,-78.8388
7589,-78.815
7590,-78.5409
7591,-78.6967
7592,-78.7142
7593,-78.4085
7594,-78.7603
7595,-79.1453
7596,-78.634
7597,-78.756
7598,-78.7994
7599,-78.5926
7600,-78.995
7601,-79.1736
7602,-78.4803
7603,-79.1713
7604,-78.9932
7605,-78.9784
7606,-78.8619
7607,-78.754
7608,-78.8688
7609,-78.8282
7610,-78.9291
7611,-79.366
7612,-79.058
7613,-78.9149
7614,-78.3318
7615,-78.4663
7616,-78.8856
7617,-79.0306
7618,-78.8403
7619,-78.8484
7620,-79.2808
7621,-79.0394
7622,-79.0599
7623,-78.5572
7624,-79.2558
7625,-79.0161
7626,-78.8096
7627,-78.5685
7628,-78.6325
7629,-78.719
7630,-79.1658
7631,-78.8717
7632,-78.8862
7633,-78.2082
7634,-79.4442
7635,-78.7148
7636,-78.9199
7637,-79.3093
7638,-78.8547
7639,-78.3693
7640,-79.3605
7641,-78.7453
7642,-79.0171
7643,-78.8919
7644,-78.8009
7645,-79.2087
7646,-79.1408
7647,-78.9745
7648,-78.7373
7649,-78.8966
7650,-78.7081
7651,-79.0248
7652,-79.5162
7653,-79.2924
7654,-78.942
7655,-78.8459
7656,-79.7396
7657,-78.9299
7658,-78.7047
7659,-78.9535
7660,-78.5748
7661,-79.5459
7662,-78.9517
7663,-79.0402
7664,-78.9337
7665,-78.5869
7666,-78.8185
7667,-79.0839
7668,-78.9467
7669,-78.9519
7670,-79.1324
7671,-78.8842
7672,-78.5634
7673,-78.9674
7674,-79.399
7675,-79.0634
7676,-78.5795
7677,-79.6671
7678,-78.7415
7679,-79.1116
7680,-79.2662
7681,-78.9107
7682,-79.156
7683,-79.0376
7684,-79.0544
7685,-79.4557
7686,-79.3143
7687,-79.0407
7688,-79.0805
7689,-79.0685
7690,-79.2196
7691,-79.3607
7692,-79.3694
7693,-78.9224
7694,-78.748
7695,-79.253
7696,-79.0774
7697,-79.4126
7698,-78.8513
7699,-78.5181
7700,-79.1201
7701,-79.2604
7702,-78.5495
7703,-79.0197
7704,-79.4913
7705,-79.3441
7706,-78.8169
7707,-78.8483
7708,-78.5219
7709,-79.0121
7710,-79.1103
7711,-79.4946
7712,-79.1286
7713,-79.0845
7714,-78.8391
7715,-78.5008
7716,-78.6402
7717,-79.675
7718,-79.6016
7719,-78.9518
7720,-79.3107
7721,-79.3894
7722,-79.4106
7723,-79.2703
7724,-79.2211
7725,-79.5295
7726,-79.8135
7727,-79.6592
7728,-79.2518
7729,-78.9987
7730,-79.3082
7731,-79.1911
7732,-79.1532
7733,-79.3046
7734,-79.2353
7735,-79.0983
7736,-79.7035
7737,-79.6097
7738,-78.676
7739,-79.0176
7740,-79.5213
7741,-79.176
7742,-78.5312
7743,-79.2465
7744,-78.7963
7745,-78.7889
7746,-79.4603
7747,-79.222
7748,-79.1397
7749,-79.6389
7750,-79.0164
7751,-79.0593
7752,-78.7652
7753,-78.9691
7754,-79.1009
7755,-78.7873
7756,-79.2013
7757,-79.1833
7758,-78.9774
7759,-79.2568
7760,-78.6838
7761,-79.4113
7762,-79.3409
7763,-79.2247
7764,-78.9865
7765,-79.049
7766,-79.0366
7767,-78.7328
7768,-79.4855
7769,-79.2883
7770,-79.0488
7771,-79.377
7772,-79.5692
7773,-79.3068
7774,-79.2753
7775,-79.3818
7776,-79.046
7777,-79.0657
7778,-79.4568
7779,-78.8795
